"barrio";"dir_url";"nombre";"precio";"precio_uf";"codigo";"fecha_publicacion";"dorm";"banos";"sup";"sup_total";"descripcion";"equipamiento";"vende";"fecha_consulta";"venta_arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4586567-hernan-cortes-holanda-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=197";"Hernán Cortés / Holanda";141928186;5150;"Código: 4586567 ";2019-02-05;2;2;66;70;"
                                            Estupendo departamento, casi nuevo, del año 2017, con muy buena conectividad, ubicado en Hernán Cortés con Holanda, a 15 minutos caminando de la estación Metro Chile España, Línea 3. Consta de un hall de recepción, dos dormitorios, el principal en suite, dos baños completos, un amplio living-comedor, una terraza y una cocina tradicional finamente amoblada y equipada, inclusive con refrigerador. Cuenta con conexión para lavadora en la cocina, ventanas termopanel y cortinas roller instaladas. Además, cuenta con un estacionamiento subterráneo y una bodega. Por último, el edificio cuenta con lavandería, salón multiuso, sala de juegos de adultos, juegos infantiles exteriores, gimnasio y piscina. Las fotos son referenciales de cuando la propiedad fue adquirida por el propietario, sin embargo, actualmente el departamento está en excelentes condiciones.TerminacionesPiso baños: cerámicaPiso dormitorios: piso flotanteSuministrosAgua caliente: central agua calienteCalefacción: eléctricaCaracterísticas propiedadhall, cocina amoblada, cocina equipada, portón automáticoCaracterísticas comunidadaccesos controlados, áreas verdes, citófono, estacionamiento de visitas, gimnasio, juegos infantiles, piscina, portón eléctrico, sala de eventosGastosGastos comunes: $ 125.000Contribuciones: $ 121.974Estacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspNoDistribución :&nbsp HallCocina :&nbsp Amoblada, EquipadaPiscina, Portón automático, Portero eléctrico";NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4303067-plaza-nunoa-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=198";"Plaza Ñuñoa";141928186;5150;"Código: 4303067 ";2018-09-15;2;2;70;75;"
                                            70 mt2  aprox  Espectacular vista Orientacion Nor Oriente muy bien ubicado cercano a Plaza Ñuñoa 2 dorm y en 1 Suite2 baños1 bodega  1 estacionamiento
                                        ";NA;NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4551550-reservado-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=199";"RESERVADO";1.42e+08;5154.64;"Código: 4551550 ";2019-01-18;3;2;100;103;"
                                            ** Departamento recién pintado, piso nuevo, listo para llegar y habitar, Piso 12, Orientación Nor Oriente con hermosa vista ** A pasos del Metro Línea 6.-AMPLIO Living Comedor, COcina COmpleta con desayunador, Logia Cerrada con conexiones para lavadora y secadoraBaño COmpleto - Dos Dormitorios con sus respectivos closetDormitorio Principal Con Baño en Suite y Amplio Closet.Estacionamiento - BodegaEdificio cuenta con Piscina temperada todo el año, Lavanderia, Sala de Eventos, Juego para niños, Gimnasio, 16 estacionamientos de visitas .-Estacionamientos y bodegas Estacionamientos: 1Bodegas: 1";NA;NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4588198-holanda-simon-bolibar-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=200";"Holanda / Simon Bolibar";143306130;5200;"Código: 4588198 ";2019-02-06;2;2;70;73;"
                                            Departamento Ñuñoa ,piso 20 , 2 dormitorios , 2 baños, 2 balcones, loggia, cocina separada, cocina equipada con horno empotrado y campana, persianas de madera en todo el departamento, lamparas, calefaccion es de loza radiante, el departamento es muy iluminado , orientación nor poniente , 1 bodega , 1 estacionamiento, cuenta con quincho para hacer asados, piscina, gimnasio, sala de eventos, jardines, juegos de niños. El edificio es del año 2009, Unica dueña.70 mt. construidos total y 3mt. de terrazaReferencia de ubicación .Holanda con Simon Bolivar ,Calle Regina PacisA 7 minutos caminando de la estación de metro Chile España ÑuñoaEstacionamientos y bodegas Estacionamientos: 1Bodegas: 1";NA;NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4624023-regina-pacis-holandasimon-bolivar-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=201";"REGINA PACIS - HOLANDA/SIMÓN BOLIVAR";143306130;5200;"Código: 4624023 ";2019-02-26;2;2;73;NA;"
                                            ww.procasa.cl - GUILOFF Y CÍA PROPIEDADES. Regina Pacis/Holanda /Simón Bolívar. Amplio y confortable departamento ubicado en excelente sector de la comuna Ñuñoa. Cercano a colegios, supermercado Unimarc, bancos, farmacias, panaderías, comercio en general y todo tipo de servicios. Excelente conectividad y acceso a transporte público. A solo 20 minutos caminando de la próxima estación del Metro Chile España.   El departamento posee 73 Mts2 (68 mt2 útiles y 5 mt2 de terraza), distribuidos de la siguiente manera: Hall de entrada, luminoso living-comedor con salida a terraza, hermosa cocina amoblada con encimera a gas, horno eléctrico, campana; loggia integrada con salida a terraza,  dos dormitorios: el dormitorio principal en suite con walk in closet, un dormitorio secundario con amplio closets , dos baños completos, piso flotante en excelente estado, cerámica en cocina y baños. Calefacción por losa radiante .Cuenta con un estacionamiento y bodega en subterráneo .   El departamento se encuentra ubicado en cuarto piso, living comedor orientación poniente. El edificio está equipado con piscina y sala de reuniones, acceso controlado las 24 horas, circuito cerrado de TV .  Gastos comunes $100.000,00 aprox. - Contribuciones $70.000,00 aprox.   ¡AGENDE SU VISITA! EXCELENTE OPORTUNIDAD DE INVERSIÓN!
                                        ";NA;NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4527570-metro-nunoa-pedro-de-valdivia-lyon-jose-luis-araneda-vista-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=202";"Metro Nuñoa/ Pedro de Valdivia. Lyon/ Jose Luis Araneda. Vista";143306130;5200;"Código: 4527570 ";2019-01-08;2;2;66;84;"
                                            Sector Lyon, Suecia, Irarrazabal, Los Leones.Amplio Hall de entrada, recibos con agradable terraza al Oriente.Todo el departamento orientacion Oriente con linda vista a la Cordillera.2 dormitorios, uno de ellos en suite.2 baños con tinas, 1 de ellos en suite.Cocina con encimera a gas y horno eléctrico empotrado. Lindos muebles y mesones de piedra. Logia amplia.Piso flotante en recibos y alfombra en dormitorios.Calefacción central en el techo, independienteGastos comunes $114.000, incluyen agua caliente y parte de la calefacción para aminorar los gastos en invierno.Contribuciones $489.000 total al año, incluyendo 1 estacionamiento y 1 bodega.Alarma y botón de pánico.Edificio año 2007, con 12 pisos de altura.En el piso 13 tiene una gran terraza con quincho.En el primer piso cuenta con una linda recepción, areas verdes, juegos infantiles y gimnasio.2 estaciones de metro muy cercanas, Pedro de Valdivia y Suecia Irrarazabal.Colegios Santa Gemita, Manuel de Salas, Monjas Francesas.El barrio consta de plazas cercanas y a 6 cuadras la plaza Ñuñoa.Cercano a supermercados Líder y Unimarc, y a Portal Ñuñoa en Av. Grecia9 estacionamientos de visita.Estacionamientos y bodegas Estacionamientos: 1Bodegas: 1";NA;NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4629416-regina-pacis-20-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=203";"regina pacis 20";143306130;5200;"Código: 4629416 ";2019-02-28;2;2;70;73;"
                                            Departamento Ñuñoa ,piso 20 , 2 dormitorios , 2 baños, 2 balcones, loggia, cocina separada, cocina equipada con horno empotrado y campana, persianas de madera en todo el departamento, lamparas, calefaccion es de loza radiante, el departamento es muy iluminado , orientación nor poniente , 1 bodega , 1 estacionamiento, cuenta con quincho para hacer asados, piscina, gimnasio, sala de eventos, jardines, juegos de niños. El edificio es del año 2009, Unica dueña.70 mt. construidos total y 3mt. de terrazaReferencia de ubicación .Holanda con Simon Bolivar ,Calle Regina PacisA 7 minutos caminando de la estación de metro Chile España ÑuñoaCaracterísticas comunidadaccesos controlados, áreas verdes, citófono, estacionamiento de visitas, gimnasio, juegos infantiles, piscina, portón eléctrico, quincho, sala de eventos, sala de juegosEstacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspNoPiscina, Portero eléctrico";NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4371637-chile-espana-avenida-simon-bolivar-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=204";"CHILE ESPAÑA / AVENIDA SIMÓN BOLIVAR";143306130;5200;"Código: 4371637 ";2018-10-23;2;2;73;78;"
                                            Se vende IMPECABLE Y EXCLUSIVO departamento en la comuna de Ñuñoa, ubicado en Avenida Principal con excelente conectividad transantiago. Consta de las siguientes características: * 1 DORMITORIO PRINCIPAL AMPLIO CON BAÑO EN SUITE. * 1 DORMITORIO MEDIANO. * ESTACIÓN PARA OFICINA. * LIVING- COMEDOR * TERRAZA CON ORIENTACIÓN SUR * COCINA CERRADA CERRADA Y AMPLIA CON LOGIA . EL EDIFICIO CUENTA CON LAS SIGUIENTES CARACTERÍSTICAS : * PISCINA CON QUINCHO * SALA MULTIUSO * SALÓN DE LAVADO Y SECADO * SALA DE CHINE * GIMNASIO Agenda tu visita !!! Contacto : santaluciapropiedadessa@gmail.com ´56954501133Estacionamientos y bodegas Estacionamientos: 1Bodegas: 1";NA;NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4491395-brown-norte-90-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=205";"Brown Norte 90";1.44e+08;5224.88;"Código: 4491395 ";2018-12-19;2;2;60;69;"
                                            Vendo departamento  sector exclusivo y residencial  a pasos de la Plaza Ñuñoa, condominio cuenta  con 3 ascensores ubicados paralelamente,   edificio ubicada en  calle  Brown Norte 90,   entorno ideal para la vida Familiar,   conectividad: metro y buses a la mano hacia cualquier punto de Santiago, Venta con exclusividadViancos & propiedadesCorredor certificado COPROCHAsesoría y Gestión InmobiliariaViancoslr@gmail.com569 9335 8516TerminacionesPiso baños: piso fotolaminadoPiso dormitorios: piso flotanteSuministrosAgua caliente: calderaCalefacción: otroCaracterísticas propiedadalarma, despensa, escritorio, hall, loggia, sala de estar, terraza con malla, cocina amoblada, cocina equipada, portón automáticoCaracterísticas comunidadaccesos controlados, áreas verdes, circuito cerrado de tv, citófono, estacionamiento de visitas, gimnasio, juegos infantiles, piscina, portón eléctrico, quincho, sala de eventos, sala de juegosGastosContribuciones: $ 67.848Gastos comunes: $ 90.000Otros suministrosinternet, señal satelital, wi-fiEstacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspSiDistribución :&nbsp Escritorio, HallServicios adicionales :&nbsp Loggia, DespensaCocina :&nbsp Amoblada, EquipadaAlarma, Piscina, Portón automático, Portero eléctrico";NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4569886-manuel-de-salas-irarrazaval-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=206";"Manuel de Salas / Irarrazaval";144022660;5226;"Código: 4569886 ";2019-01-28;2;2;57;57;"
                                            PRÓXIMA ENTREGA, PRIMER TRIMESTRE 2019Emplazado en plena plaza Ñuñoa, el edificio consta de 5 pisos, con una moderna y elegante arquitectura.ULTIMAS UNIDADES DISPONIBLES, todos de 2 dormitorios, 2 baños, estacionamientos y bodegas (opcionales)2 dormitorios 2 baños desde 49,84 mts2 a 57,16 interior, 8,01 mts2 terraza a 16,75 mts de terraza desde UF 5226 hasta UF 5970 (Estacionamientos UF 420, Bodegas UF 70)CARACTERISTICAS: Cocina equipada con horno, campana, encimera vitrocerámica y cubierta de granito,  Ventanas termopanel,  Agua caliente por termo eléctrico, Zona de piscina recreativa en el primer piso.* Exclusivos  departamentos en primer piso con terraza de porcelanato.* Segundo, tercero, cuarto y quinto piso, con diferentes orientaciones.* Edificio cuenta con solo 37 departamentos.Cuenta con Zona de bicicletero, Sala multiuso, Cocina gourmet, Seguridad con acceso controlado, Piso de gres porcelánico.Cercano a parques y puntos de encuentro para compartir al aire libre como Plaza Ñuñoa entre otros, Ubicado a pasos del Barrio Plaza Ñuñoa donde encontrarás Restaurantes, centros de cultura, cines, teatros y paseos comerciales, supermercados, colegios y centros de salud.Cercano a líneas 3, 5 y 6 del Metro de Santiago.Actualmente contamos con una promoción de un 10% de descuento al valor del departamento que puede ser aplicado al valor total o al pie.Gastos Comunes se estiman en $1.300 x mts2Estacionamientos y bodegas Estacionamientos: 1Bodegas: 1";NA;NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4564494-plaza-nunoa-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=207";"Plaza Ñuñoa";144684073;5250;"Código: 4564494 ";2019-01-25;2;2;68;76;"
                                            Edificio a dos cuadras de Plaza Ñuñoa Calle tranquila. Contacto Yany Duarte 997756160 yany@vivaqui.com Hall de entrada living comedor juntos con terraza, malla de protección, cocina equipada , campana, encimera, horno.piso porcelanato, 1 dormitorio buen tamaño, closet, baño completo, suite, wak in closet, baño con tina, terraza cerrada opcional escritorio. 1 estacionamiento descubierto,bodega. Gastos Comunes $ 70.000 aprox. Contribuciones $ 140.000 aprox. Edficio consta con : Piscina, gimnasio, áreas verdes , Conserjería 24/7. Quedan angaroas y luminarias.
                                        ";NA;NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4614553-enrique-richard-3393-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=208";"ENRIQUE RICHARD 3393";144684073;5250;"Código: 4614553 ";2019-02-20;2;2;61;68;"
                                            Cómodo departamento cerca de plaza Ñuñoa.Consta de dos dormitorios, principal en suite con walk in closet y terraza, segundo dormitorio con closet, segundo baño completo, lving comedor con salida a terraza.Cocina amoblada y equipada, logia.El edificio tiene accesos controlados conserjería las 24 horas del día, cámaras de circuito cerrado, estacionamientos de visitas.Sala multiuso muy amplia y totalmente equipada, gimnasio, lavandería, piscina, juegos infantiles.Buenísima conectividad !!!Muy cerca de plaza Ñuñoa, restaurant, comercio, farmacias, colegios, metro Chile EspañaCaracterísticas propiedadhall, loggia, cocina amoblada, cocina equipadaCaracterísticas comunidadaccesos controlados, áreas verdes, circuito cerrado de tv, estacionamiento de visitas, gimnasio, juegos infantiles, piscina, portón eléctrico, quincho, sala de eventos, sala de juegosEstacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspNoDistribución :&nbsp HallServicios adicionales :&nbsp LoggiaCocina :&nbsp Amoblada, EquipadaPiscina, Portero eléctrico";NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4570126-av-holanda-enrique-richard-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=209";"Av Holanda / Enrique Richard";144684073;5250;"Código: 4570126 ";2019-01-28;2;2;68;79;"
                                            ***Departamento en venta en Ñuñoa***Precioso departamento en el piso 13 a pasos de la Plaza Ñuñoa y a tres cuadras del metro Chile España (línea 3), living comedor juntos, cocina americana equipada con cubierta de granito, encimera y campana, loggia, piso flotante en todo el departamento, puerta que separa los dormitorios, dormitorio principal en suite con walking closet, un dormitorio y un baño (calefacción central por loza radiante). El edificio cuenta con acceso controlado las 24 horas, piscina, lavandería, gimnasio, juegos infantiles, sala de eventos, estacionamiento de visita, áreas verdes, Gastos Comunes $70.000.-  Contribuciones $70.000.-Estacionamientos y bodegas Estacionamientos: 1Bodegas: 1";NA;NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4289860-enrique-richard-3393-departamento-1306-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=210";"Enrique Richard 3393 - Departamento 1306";144684073;5250;"Código: 4289860 ";2018-09-07;2;2;68;80;"
                                            Vende Dueño directoHermoso departamento a pasos de plaza Ñuñoa y a tres cuadras del metro Chile España (línea 3).Vista, piso 132 Dormitorios, principal en suite con walking closetLiving comedor2 Baños2 terrazasCocina equipada con cubierta de granito, encimera y campana.Piso flotante en todo el departamento (Dormitorios, living comedor, pasillos)Calefacción central (loza radiante).LogiaEstacionamientoBodegaEdificio equipado con piscina, lavandería, gimnasio, sala de eventos, estacionamientos de visitas, accesos controlados, circuito de TV.TerminacionesPiso baños: cerámicaPiso dormitorios: piso flotanteSuministrosAgua caliente: central agua calienteCalefacción: losa radianteCaracterísticas propiedadalarma, despensa, hall, loggia, terraza con malla, cocina amoblada, portón automáticoCaracterísticas comunidadaccesos controlados, áreas verdes, circuito cerrado de tv, citófono, estacionamiento de visitas, gimnasio, juegos infantiles, piscina, portón eléctrico, sala de eventosGastosContribuciones: $ 70.000Gastos comunes: $ 70.000Estacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspSiDistribución :&nbsp HallServicios adicionales :&nbsp Loggia, DespensaCocina :&nbsp AmobladaAlarma, Piscina, Portón automático, Portero eléctrico";NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4522729-r-e-b-a-j-a-d-o-jorge-washington-enrique-richard-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=211";"R E B A J A D O    JORGE WASHINGTON / ENRIQUE RICHARD";144684073;5250;"Código: 4522729 ";2019-01-07;2;2;68;80;"
                                            R E B A J A D O   Estupendo departamento en el corazón de la plaza ñuñoa lejos del ruido pero cerca de un entretenido barrio donde se tiene de todo lo que se puede requerir desde supermercados, farmacias negocios varios y muy pronto la nueva estación del metro Chile España, también están cerca los servicios básicos como bancos, enel y bastante locomoción, el edificio tiene lavandería, estacionamiento de visitas, piscina, gimnasio, sala de eventos y consejeria 7*24 , el departamento en excelentes condiciones con 2 dormitorios 2 baños living comedor y cocina completa, mas dos terrazas una en living y la otra en el dormitorio, con orientación poniente y vista despejada, piso flotante en todo el departamento, calefacción por loza radiante.. Ademas el departamento cuenta con estacionamiento y bodega. Estacionamientos y bodegas Estacionamientos: 1Bodegas: 1";NA;NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4631015-parque-botanico-chile-espanaholanda-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=212";"Parque Botánico - Chile España/Holanda";144959662;5260;"Código: 4631015 ";2019-03-01;2;2;69;78;"
                                            Chile España/Holanda. Departamento ubicado en un segundo piso de 69/78 m2 aprox, en edificio de solo 8 pisos. Living-comedor con salida a terraza. 2 dormitorios amplios, 2 baños completos (uno en suite), logia, cocina tradicional con encimera, horno y campana. Piso flotante y calefacción. Estacionamiento subterráneo y bodegaEdificio cuenta con estacionamientos de visita, sala de eventos, lavandería, piscina, parque infantil y gimnasio. Cercano a metro Ñuñoa y Chile-España. Metrajes sujetos a confirmación, son aproximados y proporcionados por el dueño.Gastos comunes $100.000 aprox. . Gloreina Liseth Aquino Tel. +56 2 2383 6060 / +569 8187 7072
                                        ";NA;NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4141328-exequiel-fernandez-eduardo-castillo-velasco-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=213";"EXEQUIEL FERNANDEZ / EDUARDO CASTILLO VELASCO";1.45e+08;5260.14;"Código: 4141328 ";2018-06-29;3;2;90;90;"
                                            Cómodo departamento , orientación Norponiente, todo con piso flotante en un primer piso, cercano a Metro Estadio Nacional, Portal Ñuñoa, a 8 minutos de Plaza Ñuñoa.Su Distribución es :- HALL DE ENTRADA- RECIBOS AMPLIOS CON SALIDA A TERRAZA- COCINA AMOBLADA CON LOGIA- 3 DORMITORIOS PRINCIPAL EN SUITE , LOS 3 DORMITORIOS CON ESPACIO PARA CAMA DE 2 PLAZAS- 2 BAÑOS COMPLETOS (UNO CON VENTANA)- 1 ESTACIONAMIENTO- 1 BODEGAGASTOS COMUNES $ 70.000.-   CONTRIBUCIONES $ 65.000.- COORDINE SU VISITA AHORA!!!!TerminacionesPiso dormitorios: piso flotanteCaracterísticas comunidadestacionamiento de visitasGastosContribuciones: $ 65.000Gastos comunes: $ 70.000Estacionamientos y bodegas Estacionamientos: 1Bodegas: 1";NA;NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4598844-doctor-johow-370-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=214";"Doctor Johow 370";1.45e+08;5263.15;"Código: 4598844 ";2019-02-11;3;2;79;88;"
                                            Lindo y acogedor departamento usado en ubicado en  Doctor Johow N°370, emplazado en acera oriente de calle Doctor Johow, edificio de 4 pisos, abastecidospor escalas, el proyecto contempla conserjería, reja metálica, áreas verdes y estacionamientos de visitas. Absolutamente residencial, no tiene quinchos, piscina, sala de eventos, ginmasio, lavandería... lugar muy tranquilo, con accesos directos a todo tipo de comercio, locomoción, áreas verdes, cines, teatros, etc...Su distribución es con un pequeño hall de acceso, cocina con loggia, estar comedor con terraza, dos dormitorios amplios con closet, segundo baño completo, con ventana. Dormitorio principal en suite, baño completo también con ventilación natural...Orientación poniente con linda vista panorámica, ubicado en el segundo piso, muy iluminado, ... su estado de conservación es bueno, el edificio cumple con toda la normativa, gas, luz, alcantarillados, todo al día y en perfecto estado de mantención.Estacionamiento techadoPropiedad sin deuda y en condiciones de transferir inmediatamentePara agendar visita o mayor información, favor contactar a: Cosme Vivanco,  Corredor de Propiedades +569 5668 0878 cosmevivanco@gmail.comTerminacionesPiso baños: cerámicaPiso dormitorios: piso flotanteSuministrosAgua caliente: calefónCalefacción: otroCaracterísticas propiedadalarma, cocina amoblada, persianas, portón automáticoCaracterísticas comunidadaccesos controlados, áreas verdes, citófono, estacionamiento de visitas, portón eléctricoGastosGastos comunes: $ 85.000Estacionamientos y bodegas Estacionamientos: 1";"Servicios :&nbsp&nbspNoCocina :&nbsp AmobladaAlarma, Persianas, Portón automático, Portero eléctrico";NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4604967-av-holanda-simon-bolivar-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=215";"Av Holanda / Simón Bolivar";145069897;5264;"Código: 4604967 ";2019-02-14;2;2;70;75;"
                                            ***Departamento en venta en Ñuñoa***Departamento muy luminoso orientación Oriente, piso 5, hall de entrada con puerta que separa ambiente, cocina y loggia, living comedor juntos, dos dormitorios uno de ellos en suite, dos baños. El edificio cuenta con acceso controlado las 24 horas, piscina, quincho, bicicleteto, gimnasio, sala multiuso, a una cuadra del supermercado, a tres cuadras del metro linea tres Estacion Chile España, a una cuadra del Campus Oriente de La Católica.Estacionamientos y bodegas Estacionamientos: 1Bodegas: 1";NA;NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4596269-chile-espana-757-nunoa-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=216";"Chile España 757, Ñuñoa";1.45e+08;5265.03;"Código: 4596269 ";2019-02-10;2;2;70;70;"
                                            Departamento en cuarto piso, muy tranquilo y silencioso, living-comedor con salida a terraza, cocina equipada con cubierta de granito, loggia, 2 dormitorios mariposa, ppal en suite, walk in closet, 2 baños completos, 1 estacionamiento subterráneo y 1 bodega en subterráneo. Edificio cuenta con sala eventos, Piscina, gimnasio, juegos infantiles, bicicleteros y estacionamientos de visitas.Venta directa con su dueñoCorredores favor no llamar.
                                        ";"Servicios :&nbsp&nbspNoDistribución :&nbsp Baño de visitasServicios adicionales :&nbsp Loggia, DespensaCocina :&nbsp AmobladaTerraza, Bodega, Piscina, Portón automático, Portero eléctrico";NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4509976-brown-norte-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=217";"Brown Norte";145373045;5275;"Código: 4509976 ";2018-12-31;2;2;71;71;"
                                            Se vende departamento recién remodelado  de 2 dormitorios,2 baños.  A pasos de metro linea 3 ,estación villa freí y Chile España.

Buena opción para millennials.


Dormitorio principal con closet amplio.

Orientación poniente.

Living comedor con luz natural.

Cocina independiente abierta con espacio y conexión.

Terraza.

Piso numero 3 sin ascensor.

Piso de porcelanato.
Gastos comunes: $28.000 aprox-.


Cercano a: colegio PDI, supermercados, farmacias , plaza ñuñoa. A pasos de metro linea 3 ,estación villa freí y Chile España.

Opcion de arriendo de estacionamiento.


\"Nadie vende más bienes raices que RE/MAX\".
                                        ";NA;NA;2019-03-02;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4455657-brown-norte-irarrazabal-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=218";"BROWN NORTE / IRARRAZABAL";145373045;5275;"Código: 4455657 ";2018-12-03;2;2;67;72;"
                                            Excelente departamento en tercer piso dentro de condominio cerrado, a pasos de Av. Irarrázaval y la Plaza Ñuñoa.. Buena conectividad, acceso a estaciones de metro Ñuñoa, Plaza Egaña y a la futura estación Chile España.Recibidores juntos, con salida a terraza, orientación poniente. Dos cómodos dormitorios, el principal cuenta con termopanel; dos baños, el principal completo, con ventana, remodelado y con grifería nueva.Amplia y práctica cocina remodelada; cuenta con espacio para poner lavadora y secadora. Piso fotolaminado y cerámico en baños y cocina.  Muy buena localización cercana a supermercados y servicios en general. Posibilidad de arriendo de estacionamiento dentro del condominio.";NA;NA;2019-03-02;"venta"
