"barrio";"dir_url";"nombre";"precio";"precio_uf";"codigo";"fecha_publicacion";"dorm";"banos";"sup";"sup_total";"descripcion";"equipamiento";"vende";"fecha_consulta";"venta_arriendo"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4891051-los-leones-hernan-cortes-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=162";"LOS LEONES, HERNÁN CORTÉS";133962547;4800;"4891051 ";2019-06-21;2;2;55;61;"
                                            Departamento impecable en edificio Simonetti de gran categoría y en la mejor ubicación de Ñuñoa. Cercano a Plaza Ñuñoa, Metro, áreas verdes, cafeterías.

Amplio living comedor con cocina americana, amoblada y equipada. Rica terraza, vista despejada hacia la cordillera. Todas las ventanas con termopanel.

Dos dormitorios de buen tamaño con walk in closet, dos baños completos.

Un ESTACIONAMIENTO y una bodega.

Edificio del 2013 aprox. Con piscina, sala de eventos, gimnasio, lavandería, etc.
                                        ";NA;NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4800978-gerona-jorge-washingtone-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=163";"Gerona / Jorge Washingtone";133962547;4800;"4800978 ";2019-05-14;2;2;55;60;"
                                            Precioso departamento, detrás de Plaza Ñuñoa, muy buen barrio, living-comedor, 2 dormitorios en suite, cocina americana, amoblada y equipada.Gastos comunes aprox. $ 80.000.-Instalación lavadora, estacionamiento y bodega.Edificio full equipado.Fotos referenciales.TerminacionesPiso baños: cerámicaCaracterísticas propiedadalarma, cocina americana, loggia, cocina amoblada, cocina equipada, portón automáticoCaracterísticas comunidadaccesos controlados, áreas verdes, citófono, estacionamiento de visitas, gimnasio, piscina, portón eléctrico, quincho, sala de cine, sala de eventosEstacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspNoServicios adicionales :&nbsp LoggiaCocina :&nbsp Amoblada, EquipadaAlarma, Piscina, Portón automático, Portero eléctrico";NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4817050-chile-espana-353-departamento-1204-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=164";"Chile España  353 - Departamento 1204";133962547;4800;"4817050 ";2019-05-22;2;2;58;58;"
                                            Bonito departamento en un piso 12 con orientación Sur Oriente, vista cordillera.Amplio living comedor con cocina americana con horno y lava vajillas. Cocina encimera.Acceso a dormitorios separado por puerta vidriada, hall distribución con un pequeño estar escritorio.Segundo dormitorio de buen tamaño con amplio clóset.Baño completo en hall de distribución.Dormitorio principal con baño en suite y amplio clóset.Todas las dependencias con radiador para calefacción central. Edificio con sala de juegos infantiles, sala de TV, gimnasio, sala de eventos, áreas verdes, Jacuzzi, Kincho.Cercano a venida Irarrázaval, y Metro Chile España, comercio,bancos, restaurantes y comercio en general.Contribuciones $54.000.- Gastos Comunes $60.000.-Estacionamientos y bodegas Bodegas: 1";NA;NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4899815-irarrazaval-cercano-a-metros-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=165";"Irarrazaval cercano a Metros";133962547;4800;"4899815 ";2019-06-25;2;2;60;63;"
                                            CÓMODO DEPARTAMENTO DE 2 DORMITORIOS ORIENTACIÓN NORTEHermoso y cómodo departamento en venta, ubicado en un sector de Ñuñoa, con extraordinaria conectividad y buena locomoción a tres minutos caminando de la estación de Metro Villa Frei y del Mall Plaza Egaña. El Departamento posee una estupenda orientación Norte con buena entrada de luz durante todo el año, se encuentra ubicado en el piso 5, dispone de 65 m2 distribuidos en 2 dormitorios de buen tamaño (Principal y Secundario) con closet empotrados y 2 baños completos , cómodo living comedor con acceso a la terraza, cocina tradicional ventilada con conexión a lavadora. Ventanas termopanel en todo el departamento. Piso de Porcelanto. Despensa. Aire condicionado y persianas roller. Edificio del año 2013, cuenta con paneles solares y sensores para luces que contribuyen a unos gastos comunes bajos de aprox. $ 80.000 mensual ( agua caliente incluida). Contribuciones: $ 63.000El Edificio cuenta con conserjería 24/7, circuito cerrado de de tv, 33 estacionamientos de visita, sala de juego, sala de lavandería, sala de eventos, quinchos y piscina panorámica, alarma, despensa, terraza con malla, cocina equipada, persianas, portón automáticoContribuciones: $ 63.000";NA;NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4906971-brown-norte-irarrazaval-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=166";"Brown Norte/ Irarrazaval";133962547;4800;"4906971 ";2019-06-27;2;2;62;72;"
                                            Vendemos lindo departamento, luminoso, en piso 7, ubicado en el corazón de Ñuñoa. Emplazado en sector de Brown Norte e Irarrazaval, gran conectividad, a pasos de Plaza Ñuñoa, cercano a estación de metro, a colegio Manuel de Salas, amplia y diversificada oferta de servicios, gastronomía y cultura.El departamento tiene 2 dormitorios, 2 baños, uno en suite, cocina americana, calefacción central (prorrateada), estacionamiento y bodega, cómoda terraza. Gastos Comunes $90.000 incluye agua caliente, contribuciones $68.000.El proyecto tiene piscina, quincho, sala de eventos, juegos infantiles, estacionamientos de visitas.Para coordinar visita contactarse con Ivonne Menares 981989557.
                                        ";NA;NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4420950-plaza-nunoa-irarrazaval-con-holanda-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=167";"Plaza Ñuñoa - Irarrázaval con Holanda";133962547;4800;"4420950 ";2018-11-17;2;2;69;75;"
                                            ¡¡Excelente departamento remodelado en Holanda con Irarrázaval!! 75 mts2Hall, living comedor juntos (salida a terraza), cocina independiente con logia incorporada (espacio para lavadora), 2 dormitorios (1 en suite con salida a terraza), 2 baños completos, 2 terrazas, estacionamiento, sin bodega, luminoso, buenos espacios, a pasos de Plaza Ñuñoa, centros comerciales, oficinas de servicio y locomoción. Edificio con accesos controlados y seguridad las 24 hrs.. Pamela  Gutiérrez  Tel. +56 99991939
                                        ";NA;NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4574047-holanda-irarrazaval-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=168";"Holanda / Irarrazaval";133962547;4800;"4574047 ";2019-01-30;2;2;69;76;"
                                            Holanda / Irarrazaval, Hermoso e iluminado depto. 2 Dormitorios, ambos con amplios closet, 2 Baños completos (1 Suite). Cocina tradicional con logia incorporada con conexión para lavadora.Depto. cuenta con Hall de entrada, living con salida a terraza vista sur-oriente despejada. Dormitorio ppal. con baño en suite y terraza orientación oriente. Todo el depto. tiene piso flotante nuevo, excelente estado. Gastos comunes $100.000 apróx. Estacionamiento en 1er piso (cubierto, Rol independiente). NO tiene bodega. Edificio solo cuenta con conserjería 24/7. A 1 cuadra Metro Chile España, comercio, colegios, excelente conectividad, bancos, supermercados, universidades.TerminacionesPiso baños: cerámicaPiso dormitorios: piso flotanteSuministrosAgua caliente: calefónCaracterísticas propiedaddespensa, hall, cocina amoblada, cocina equipadaCaracterísticas comunidadaccesos controlados, áreas verdes, circuito cerrado de tv, citófonoGastosContribuciones: $ 73.000Gastos comunes: $ 100.000Otros suministrosinternet, señal satelital, teléfono, tv cable, wi-fiEstacionamientos y bodegas Estacionamientos: 1";"Servicios :&nbsp&nbspNoDistribución :&nbsp HallServicios adicionales :&nbsp DespensaCocina :&nbsp Amoblada, EquipadaTeléfono, TV cable";NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4834793-metro-nunoa-ultimo-piso-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=169";"Metro Ñuñoa // Ultimo Piso";1.35e+08;4841.03;"4834793 ";2019-05-30;3;2;71;79;"
                                            hausy.cl Lowcost InmobiliarioTarifa fija por gestión de compra venta.Amplio departamento de 71 mt2 útiles más 8 mt2 de terrazaCercano a centros comerciales en irrarazaval y a una cuadra del Metro de Ñuñoa.3 dormitorios, 2 baños, segundo baño con posibilidad de hacer un shower door.Orientación sur poniente-oriente (3 vistas)Edificio de solo 6 pisos. Departamento ubicado en ultimo piso, solo dos departamentos por piso.Dormitorio principal en suite baño y con terrazaLiving comedor con salida a terraza1 estacionamientos y 1 bodega.Gastos comunes $90.000 y contribuciones $60.000 Para mayor información llamar a 569 31393122
                                        ";NA;NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/4776197-ferrer-esq-holanda-providencia-departamento-3339-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=170";"Ferrer esq Holanda , Providencia - Departamento 3339";1.35e+08;4842;"4776197 ";2019-05-02;3;2;68;72;"
                                            Se Vende ,Luminoso, amplio y cómodo departamento con ascensor.Orientación Nor Poniente. Vista grata y despejada. Barrio tranquilo, área residencial.Próximo piscina Aguilucho y Sapu providencia, Parque 18 Septiembre, Colegio Sagrados Corazones , Campus Oriente Dos dormitorios, 1 baño con luz natural, más pieza y baño de servicio. Living comedor con terraza, cocina tradicional con logia Estacionamiento y bodegaConserjería las 24 hrs. GGCC 90.000.Para visitar  +56 9 45787027 Verónica
                                        ";"Servicios :&nbsp&nbspSiServicios adicionales :&nbsp Loggia, Estar de servicioTerraza, Portón automático, Portero eléctrico";"Contacto: Catalina Toledo Paquay";2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4772290-metro-chile-espana-plaza-nunoa-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=171";"METRO CHILE ESPAÑA / PLAZA ÑUÑOA";1.35e+08;4843.93;"4772290 ";2019-04-30;2;2;63;68;"
                                            Luminoso departamento ubicado a pasos del METRO CHILE ESPAÑA,  con vista Sur-Oriente, despejada!!. Es ideal en temperatura, cálido en invierno y fresco en verano. Cuenta con cómodo Lliving y Comedor con salida a terraza, 2 dormitorios principal en suite con W.Closet (en ambos dormitorios caben camas de 2 plazas y más). ambos baños completos con tina, cocina amoblada, loggia con calefont tiro forzado (sello verde), estacionamiento cubierto y amplia bodega. Edificio de sólida construcción, con 2 ascensores, jardines, bicicletero y seguridad 24/7 en todos los accesos. El edificio esta ubicado en el mejor sector a 2 cuadras de Plaza Ñuñoa, servicios, supermercado, etc..Gasto común 80.000 Aprox, Contribuciones 80.000.-
                                        ";"Servicios :&nbsp&nbspNoDistribución :&nbsp HallServicios adicionales :&nbsp Loggia, DespensaCocina :&nbsp AmobladaTV cable, Terraza, Bodega, Portón automático, Portero eléctrico";NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4539179-metro-nunoa-av-suecia-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=172";"Metro Ñuñoa - Av Suecia";135357990;4850;"4539179 ";2019-01-14;2;2;58;70;"
                                            Departamento muy bien ubicado,con vista despejada cercano a locomoción y servicios, luminoso,  2 dormitorios , dos baños , living comedor juntos  , cocina americana, terraza. Estacionamiento y bodega.  El edificio cuenta con : salón de evento, quinchos , saunas,piscina , vista despejada,conserje las 24 horas. el edificio tiene locales comerciales en el primer piso nivel calle.  Gastos Comunes 90.000. . Camila Alejandra Sánchez Tel. + 56 2 2383 6160
                                        ";NA;NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4573206-exequiel-fernandez-duble-almeyda-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=173";"Exequiel fernandez -Duble almeyda";134900000;4852.91;"4573206 ";2019-01-30;3;2;78;78;"
                                            Luminoso y Cómodo departamento en excelente ubicación 650 metros de estación Metro Chile España 3 minutos Linea 3Excelente Conectividad,recién remodelado,muy buena distribución.--3 Dormitorios.--2 Baños.--Living Comedor.--Amplia Cocina .--Loggia.--Estacionamiento.--Sin Ascensor.--Sin terrazaCoordinar visitas con Alejandra Negrete +569 9519 1992 Email alejandra.negrete@prourbe.cl";NA;NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4863190-pedro-de-valdivia-exequiel-fernadez-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=174";"Pedro de Valdivia / Exequiel Fernadez";135637079;4860;"4863190 ";2019-06-09;3;2;81;81;"
                                            Oportunidad. Excelente Depto emplazado en la Intersección de Av. Jose Domingo Cañas, Pedro de Valdivia y Exequiel Fernandez. A tan solo dos cuadras de Av. Irarrazaval. Línea 3 y 6. Excelente conectividad y vías de desplazamiento. A pasos de la Estación Metro Chile España y Metro Ñuñoa. Cercano a Colegios, Universidades, Hospital, Clinicas, Bancos, Supermercados, Restaurant, Comercio en General. Sector tranquilo residencial y de alta Plusvalía.Depto se ubica en un Cuarto piso, Orientación Norte en condominio. Cuenta con Conserjería las 24/7, accesos controlados, camaras de seguridad.y estacionamientos. CARACTERISTICASTres Dormitorios - (uno de ellos es de Servicio) 2 Baños  (Shower Door - Tina)  - Amplia Cocina amoblada con muebles bases y colgantes - Citofono - Comedor de diario - Logia independiente -  Gran Living Comedor con lindas vigas a la vista - amplia terraza.Equipamiento: Condominio año 95\" - 1 Estacionamiento - Áreas Verdes - Bajos Gastos Comunes - Conserjería -  No cuenta con Ascensor.  Disponibilidad Inmediata.VENDE JUNOY PROPIEDADES+569 5226 7843Agente Yanina YañezTerminacionesPiso baños: cerámicaPiso dormitorios: piso flotanteCaracterísticas propiedadcomedor de diario, despensa, loggia, cocina amobladaCaracterísticas comunidadaccesos controlados, áreas verdes, citófono, portón eléctricoGastosGastos comunes: $ 75.000Estacionamientos y bodegas Estacionamientos: 1";"Servicios :&nbsp&nbspNoServicios adicionales :&nbsp Loggia, DespensaCocina :&nbsp Amoblada, Comedor de diarioPortero eléctrico";NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4746882-sucrelos-leones-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=175";"Sucre/Los Leones";1.35e+08;4860.79;"4746882 ";2019-04-19;2;2;56;63;"
                                            Departamento estilo mariposa en excelente estado. Living y comedor juntos, cocina americana equipada con cocina, horno y campana, 2 dormitorios ambos en suite con walking closets, terraza. Cuenta con instalación de lavadora y cortinas roller en todo el departamento. Estacionamiento y bodega. Edificio full eléctrico, con sala de eventos, gimnasio, piscina, lavandería. Seguridad 24 hrs. Cercano a centros comerciales, bancos, supermercados, colegios, metro Chile España, buena locomoción y conectividad. Gastos comunes $80.000. Corredor de Propiedades Maritza Aravena Fonseca cel. 988416612, maritza@packardpropiedades.cl";NA;NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4680939-los-tres-antonios-duble-almeyda-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=176";"Los Tres Antonios / Duble Almeyda";135748714;4864;"4680939 ";2019-03-21;3;2;71;76;"
                                            Comodo y amplio departamento 76 m2, tercer piso , sin ascensor , con estacionamiento en superficie , sin bodegatres dormitorios , uno en suite con terraza , dos bañosCocina amoblada Cercano a Estacion de metro Ñuñoa , linea 6";NA;NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4505463-suecia-3005-departamento-212-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=177";"suecia 3005 - Departamento 212";135860349;4868;"4505463 ";2018-12-27;1;1;39;44;"
                                            Preventa de departamentos ubicados en Suecia con Sucre .  2 Departamentos de un dormitorio con estacionamiento y bodega, Pisos 2º y 3º.  Se conviene el modo de pago del anticipo enterado a la fecha y el precio de la cesión. El total a pagar finalmente por la unidad es exactamente el precio actual de venta en cada edificio. Sin recargo alguno.https://copahue.cl/proyecto/edificio-suecia-3005/TerminacionesPiso baños: porcelanatoPiso dormitorios: piso flotanteCaracterísticas comunidadpiscina, quincho, sala de eventosEstacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspNoPiscina";NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4518536-suecia-3005-departamento-312-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=178";"suecia 3005 - Departamento 312";135860349;4868;"4518536 ";2019-01-04;1;1;39;44;"
                                            Preventa de departamentos ubicados en Suecia con Sucre .  2 Departamentos de un dormitorio con estacionamiento y bodega, Pisos 2º y 3º.  Se conviene el modo de pago del anticipo enterado a la fecha y el precio de la cesión. El total a pagar finalmente por la unidad es exactamente el precio actual de venta en cada edificio. Sin recargo alguno.https://copahue.cl/proyecto/edificio-suecia-3005/TerminacionesPiso baños: porcelanatoPiso dormitorios: piso flotanteCaracterísticas comunidadpiscina, quincho, sala de eventosEstacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspNoPiscina";NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4759544-duble-almeyda-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=179";"Dublé Almeyda";136334800;4885;"4759544 ";2019-04-25;4;3;93;93;"
                                            Amplio Departamento en venta en Dublé Almeyda (Villa Frei)Comuna de Ñuñoa, en primer piso. Consta de 100 mts2, 4 dormitorios, 2 baños, terraza amplia, logia, estacionamiento de uso común. Orientación Oriente- Poniente. Excelente conectividad. Agenda pronto tu visita!!
                                        ";NA;NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4741604-juan-gomez-milla-jose-pedro-alessandri-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=180";"Juan Gomez Milla - José Pedro Alessandri";136697615;4898;"4741604 ";2019-04-17;2;2;70;75;"
                                            Precioso departamento a dos cuadras del Metro Chile España, cercano a centros comerciales, bancos , colegios, etc.DISTRIBUCIÓN:Living comedor juntos con salida a linda terraza, cocina , loggia.2 dormitorios, 2 baños, dormitorio principal en suite.CARACTERÍSTICAS TÉCNICAS:Calefacción central por radiadoresPiso flotanteOTROS:Estacionamiento y bodega INFRAESTRUCTURA  EDIFICIO:Cuenta con piscina, gran jardín, gimnasio, lavandería, conserje 24 horas, accesos controlados. Claudia Rosas Tel. +569 79891556
                                        ";NA;NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4689147-duble-almeyda-plaza-nunoa-3440-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=181";"Dublé Almeyda PLAZA ÑUÑOA 3440";136753433;4900;"4689147 ";2019-03-25;2;2;64;69;"
                                            Departamento en barrio Plaza Ñuñoa, impecable, acogedor, vista Sur Oriente. A pasos metro línea 3 Chile España.Con dos dormitorios amplios, 2 baños, terraza, cocina cerrada y loggia.Tiene estacionamiento y bodega.Gastos comunes $90.000.-Visitas solicitar por email.TerminacionesPiso baños: baldosín cerámicoPiso dormitorios: piso flotanteSuministrosAgua caliente: calderaCalefacción: calderaCaracterísticas propiedadloggia, portón automáticoCaracterísticas comunidadaccesos controlados, citófono, estacionamiento de visitas, sala de eventosGastosGastos comunes: $ 90.000Estacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspNoServicios adicionales :&nbsp LoggiaPortón automático";NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4759509-metro-chile-espana-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=182";"Metro chile españa";136753433;4900;"4759509 ";2019-04-25;3;3;88;98;"
                                            Se vende Departamento . A pasos del METRO Chile España.( Linea 3)Excelente conectividad. A pasos de Av. Jose Pedro Alessandri e Irarrazaval3 dormitorios, 3 baños con Principal en SuiteVen a vivir a un lugar patrimonial y central de Ñuñoa.Amplio living comedor, con luz natural.Servicio de consergeria 24 horasLoggia .Terraza, BODEGA ESTACIONAMIENTOCercano a: colegios,supermercados,farmacias y parques\"Las superficies y características entregadas de la propiedad son aproximadas y referenciales, y han sido proporcionadas por su dueño\"
";NA;NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4685795-gerona-jorge-washingtone-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=183";"Gerona / Jorge Washingtone";136753433;4900;"4685795 ";2019-03-25;2;2;55;60;"
                                            Precioso departamento, detrás de Plaza Ñuñoa, muy buen barrio, living-comedor, 2 dormitorios en suite, cocina americana, amoblada y equipada.Gastos comunes aprox. $ 80.000.-Instalación lavadora, estacionamiento y bodega.Edificio full equipado.Fotos referenciales.TerminacionesPiso baños: cerámicaCaracterísticas propiedadalarma, cocina americana, loggia, cocina amoblada, cocina equipada, portón automáticoCaracterísticas comunidadaccesos controlados, áreas verdes, citófono, estacionamiento de visitas, gimnasio, piscina, portón eléctrico, quincho, sala de cine, sala de eventosEstacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspNoServicios adicionales :&nbsp LoggiaCocina :&nbsp Amoblada, EquipadaAlarma, Piscina, Portón automático, Portero eléctrico";NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4764457-jose-luis-araneda-330-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=184";"José Luis Araneda 330";136753433;4900;"4764457 ";2019-04-26;2;2;76;76;"
                                            Axiona Propiedades ofrece hermoso departamento en Ñuñoa excelente ubicación a pocos pasos del metro Chile España, 2 cuadra Irarrázaval, 6 cuadra de providencia. 76 mt2 Dos dormitorios, principal suite, cocina encimera, lavadero, estacionamiento, piscina ,lavandería , gimnasio, bodega,seguridad 24x7.TerminacionesPiso baños: baldosín cerámicoPiso dormitorios: piso flotanteCaracterísticas propiedadterraza con malla, cocina amoblada, cocina equipadaCaracterísticas comunidadaccesos controlados, citófono, estacionamiento de visitas, gimnasio, piscina, portón eléctrico, quinchoEstacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspNoCocina :&nbsp Amoblada, EquipadaPiscina, Portero eléctrico";NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4710604-avenida-simon-bolivar-3127-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=185";"Avenida Simón Bolívar 3127";137730243;4935;"4710604 ";2019-04-03;2;1;62;71;"
                                            Ferrari Propiedades vende Lindo departamento en tercer piso, Estacionamiento y Bodega incluidos en precio. 2 habitaciones de buen tamaño (cama de 2 plazas) principal con salida a terraza,living comedor juntos con salida a terraza, piso flotante en todo el departamento, 1 baño completo , cocina cerrada con logia, calefont para agua caliente. Gastos comunes $65.000 aproximado.TerminacionesPiso baños: cerámicaPiso dormitorios: piso flotanteSuministrosAgua caliente: calefónCaracterísticas propiedadloggia, terraza con malla, cocina amoblada, portón automáticoCaracterísticas comunidadaccesos controlados, áreas verdes, circuito cerrado de tv, citófono, estacionamiento de visitas, portón eléctricoGastosGastos comunes: $ 65.000Estacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspNoServicios adicionales :&nbsp LoggiaCocina :&nbsp AmobladaPortón automático, Portero eléctrico";NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4801158-plaza-nunoa-brown-norte-liceo-manuel-de-salas-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=186";"PLAZA ÑUÑOA / BROWN NORTE / LICEO MANUEL DE SALAS";136980000;4941.62;"4801158 ";2019-05-14;2;2;81;81;"
                                            Lindo Departamento de 81m2,2 Dormitorios,2 baños1 Estacionamiento1 BodegaGastos Comunes: $90.000.-Llámenos para visitar!!!TerminacionesPiso baños: porcelanatoPiso dormitorios: piso termolaminadoSuministrosAgua caliente: calefónCaracterísticas propiedadalarma, hall, loggia, cocina amoblada, portón automáticoCaracterísticas comunidadaccesos controlados, circuito cerrado de tv, citófono, estacionamiento de visitas, portón eléctrico, sala de eventosGastosContribuciones: $ 85.000Gastos comunes: $ 90.000Otros suministrosinternet, señal satelital, teléfono, tv cable, wi-fiEstacionamientos y bodegas Estacionamientos: 1Bodegas: 1";"Servicios :&nbsp&nbspNoDistribución :&nbsp HallServicios adicionales :&nbsp LoggiaCocina :&nbsp AmobladaTeléfono, TV cable, Alarma, Portón automático, Portero eléctrico";NA;2019-07-01;"venta"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/4570789-avenida-sucrepedro-de-valdivia-uda?tp=2&op=1&iug=379&ca=3&ts=1&mn=1&or=&sf=1&sp=0&at=0&i=187";"Avenida Sucre/Pedro de Valdivia";138009332;4945;"4570789 ";2019-01-28;1;1;40;42;"
                                            Moderno departamento de 2 ambientes 1 dormitorio en suite, piso flotanteLiving/comedor piso flotante con cocina americana cubierta Quartztone, equipada con campana y horno digitalTerraza con porcelanato y baranda de cristalCalefacción por radiador Edificio equipado con:Piscina panorámicaQuinchoTerraza LoungeBicicleteroLavanderíaSistema de seguridad integralLuces bajo consumo en espacios comunesJardín diseño ecológico Health center y SpaValor no incluye bodega ni estacionamientoBodega desde UF100Estacionamiento desde UF390
                                        ";NA;NA;2019-07-01;"venta"
