sep=; 
"barrio";"dir_url";"nombre";"precio";"precio_uf";"codigo";"fecha_publicacion";"dorm";"banos";"sup";"sup_total";"ambientes";"estacionamientos";"descripcion";"vende";"longitud";"latitud";"fecha_consulta";"venta_arriendo";"tipo_vivienda";"barrio_portal"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5671011-departamento-edificio-holanda-2d2b-mar-uda#position=23&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 2d+2b (mar, Plaza Ñuñoa, Ñuñoa";179398014;6252;"5671011";2020-06-18;2;2;58;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670996-departamento-edificio-holanda-2d2b-80-uda#position=24&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 2d+2b - 80, Plaza Ñuñoa, Ñuñoa";220775483;7694;"5670996";2020-06-18;2;2;72;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670990-departamento-edificio-holanda-2d2b-mar-uda#position=25&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 2d+2b (mar, Plaza Ñuñoa, Ñuñoa";178135456;6208;"5670990";2020-06-18;2;2;58;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670930-departamento-edificio-holanda-1d1b-50-uda#position=26&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 1d+1b - 50, Plaza Ñuñoa, Ñuñoa";133687676;4659;"5670930";2020-06-18;1;1;39;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670870-departamento-edificio-holanda-2d2b-20-uda#position=27&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 2d+2b - 20, Plaza Ñuñoa, Ñuñoa";211277604;7363;"5670870";2020-06-18;NA;2;2;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5671026-departamento-edificio-holanda-2d2b-90-uda#position=28&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 2d+2b - 90, Plaza Ñuñoa, Ñuñoa";219570314;7652;"5671026";2020-06-18;2;2;71;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5671014-departamento-edificio-holanda-1d1b-80-uda#position=29&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 1d+1b - 80, Plaza Ñuñoa, Ñuñoa";165309014;5761;"5671014";2020-06-18;1;1;52;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670953-departamento-edificio-holanda-1d1b-60-uda#position=30&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 1d+1b - 60, Plaza Ñuñoa, Ñuñoa";134950234;4703;"5670953";2020-06-18;1;1;39;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670919-departamento-edificio-holanda-2d2b-mar-uda#position=31&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 2d+2b (mar, Plaza Ñuñoa, Ñuñoa";174376476;6077;"5670919";2020-06-18;2;2;58;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670886-departamento-edificio-holanda-2d2b-30-uda#position=32&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 2d+2b - 30, Plaza Ñuñoa, Ñuñoa";211994966;7388;"5670886";2020-06-18;2;2;71;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670878-departamento-edificio-holanda-1d1b-30-uda#position=33&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 1d+1b - 30, Plaza Ñuñoa, Ñuñoa";131162560;4571;"5670878";2020-06-18;1;1;39;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/MLC-533691807-venta-departamento-providencia-48-_JM#position=34&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Diego De Almagro // Ricardo Lyon (48), Plaza Ñuñoa, Ñuñoa";186514250;6500;NA;2020-06-22;2;2;73;78;NA;1;"Excelente ubicación en sector residencial muy tranquilo.El edificio cuenta con sauna, sala cine, gym, sala juegos con mesa de pool, centro de eventos, quincho.  81 m2 útiles más 5 m2 de terraza. Dos dormitorios y dos baños, principal en suite con walk in closet. Living y comedor juntos con salida a terraza.Cocina full electric con loggia. Edificio con seguridad 24/7 y alarma en departamentos.";"Eazyroof";-70.6003795;-33.4469383;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5671020-departamento-edificio-holanda-1d1b-90-uda#position=35&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 1d+1b - 90, Plaza Ñuñoa, Ñuñoa";138737908;4835;"5671020";2020-06-18;1;1;39;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5671017-departamento-edificio-holanda-2d2b-90-uda#position=36&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 2d+2b - 90, Plaza Ñuñoa, Ñuñoa";222038041;7738;"5671017";2020-06-18;2;2;72;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5671007-departamento-edificio-holanda-1d1b-80-uda#position=37&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 1d+1b - 80, Plaza Ñuñoa, Ñuñoa";152511268;5315;"5671007";2020-06-18;1;1;49;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670985-departamento-edificio-holanda-2d2b-70-uda#position=38&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 2d+2b - 70, Plaza Ñuñoa, Ñuñoa";217045198;7564;"5670985";2020-06-18;2;2;71;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670971-departamento-edificio-holanda-1d1b-60-uda#position=39&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 1d+1b - 60, Plaza Ñuñoa, Ñuñoa";162783898;5673;"5670971";2020-06-18;1;1;52;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670967-departamento-edificio-holanda-2d2b-mar-uda#position=40&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 2d+2b (mar, Plaza Ñuñoa, Ñuñoa";176872898;6164;"5670967";2020-06-18;2;2;58;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670943-departamento-edificio-holanda-2d2b-mar-uda#position=41&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 2d+2b (mar, Plaza Ñuñoa, Ñuñoa";175639034;6121;"5670943";2020-06-18;2;2;58;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670939-departamento-edificio-holanda-1d1b-50-uda#position=42&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 1d+1b - 50, Plaza Ñuñoa, Ñuñoa";148780982;5185;"5670939";2020-06-18;1;1;49;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670876-departamento-edificio-holanda-1d1b-20-uda#position=43&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 1d+1b - 20, Plaza Ñuñoa, Ñuñoa";158278862;5516;"5670876";2020-06-18;1;1;52;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670872-departamento-edificio-holanda-1d1b-20-uda#position=44&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 1d+1b - 20, Plaza Ñuñoa, Ñuñoa";145050698;5055;"5670872";2020-06-18;1;1;49;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5671005-departamento-edificio-holanda-2d2b-80-uda#position=45&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 2d+2b - 80, Plaza Ñuñoa, Ñuñoa";218307756;7608;"5671005";2020-06-18;2;2;71;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670993-departamento-edificio-holanda-1d1b-70-uda#position=46&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 1d+1b - 70, Plaza Ñuñoa, Ñuñoa";164046456;5717;"5670993";2020-06-18;1;1;52;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670975-departamento-edificio-holanda-2d2b-70-uda#position=47&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 2d+2b - 70, Plaza Ñuñoa, Ñuñoa";219512925;7650;"5670975";2020-06-18;2;2;72;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670964-departamento-edificio-holanda-1d1b-60-uda#position=48&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 1d+1b - 60, Plaza Ñuñoa, Ñuñoa";150014846;5228;"5670964";2020-06-18;1;1;49;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670945-departamento-edificio-holanda-1d1b-50-uda#position=49&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 1d+1b - 50, Plaza Ñuñoa, Ñuñoa";161521340;5629;"5670945";2020-06-18;1;1;52;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670924-departamento-edificio-holanda-1d1b-40-uda#position=50&type=item&tracking_id=f2295b03-3d2e-4fe5-ad2b-2dfc46df5f72";"Departamento Edificio Holanda 1d+1b - 40, Plaza Ñuñoa, Ñuñoa";160287477;5586;"5670924";2020-06-18;1;1;52;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670908-departamento-edificio-holanda-1d1b-40-uda#position=1&type=item&tracking_id=fdc7dc28-3cea-4399-a931-c12bea42086b";"Departamento Edificio Holanda 1d+1b - 40, Plaza Ñuñoa, Ñuñoa";132425118;4615;"5670908";2020-06-18;1;1;39;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670902-departamento-edificio-holanda-2d2b-40-uda#position=2&type=item&tracking_id=fdc7dc28-3cea-4399-a931-c12bea42086b";"Departamento Edificio Holanda 2d+2b - 40, Plaza Ñuñoa, Ñuñoa";215725251;7518;"5670902";2020-06-18;2;2;72;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670899-departamento-edificio-holanda-1d1b-30-uda#position=3&type=item&tracking_id=fdc7dc28-3cea-4399-a931-c12bea42086b";"Departamento Edificio Holanda 1d+1b - 30, Plaza Ñuñoa, Ñuñoa";159024919;5542;"5670899";2020-06-18;1;1;52;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670877-departamento-edificio-holanda-2d2b-30-uda#position=4&type=item&tracking_id=fdc7dc28-3cea-4399-a931-c12bea42086b";"Departamento Edificio Holanda 2d+2b - 30, Plaza Ñuñoa, Ñuñoa";214462693;7474;"5670877";2020-06-18;2;2;72;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670867-departamento-edificio-holanda-1d1b-20-uda#position=5&type=item&tracking_id=fdc7dc28-3cea-4399-a931-c12bea42086b";"Departamento Edificio Holanda 1d+1b - 20, Plaza Ñuñoa, Ñuñoa";129900002;4527;"5670867";2020-06-18;1;1;39;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670865-departamento-edificio-holanda-1d1b-20-uda#position=6&type=item&tracking_id=fdc7dc28-3cea-4399-a931-c12bea42086b";"Departamento Edificio Holanda 1d+1b - 20, Plaza Ñuñoa, Ñuñoa";129900002;4527;"5670865";2020-06-18;1;1;39;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5497270-plaza-nunoa-duble-almeyda-uda#position=7&type=item&tracking_id=fdc7dc28-3cea-4399-a931-c12bea42086b";"Plaza Ñuñoa - Duble Almeyda, Plaza Ñuñoa, Ñuñoa";1.39e+08;NA;"5497270";2020-03-11;3;2;98;90;NA;NA;"Se Vende Depto.en excelente estado, de 3 Dormitorios y 2 Baños , Terraza con vista hacia La Pérgola , Cocina Cerrada ,Loggia y posee 1 Estacionamiento. Condominio seguro y control de acceso\nExcelente conectividad, a una cuadra del Metro Chile España, cercano a Supermercados, Centros Comerciales y Bancos.\nGRAN OPORTUNIDAD !!! \nVISITENOS !!!. Flora Huerta Tel. +56 2 2383 6560/ +56 9 82993068";"Fuenzalida Los Militares";-70.5982971;-33.4570007;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5671000-departamento-edificio-holanda-1d1b-80-uda#position=8&type=item&tracking_id=fdc7dc28-3cea-4399-a931-c12bea42086b";"Departamento Edificio Holanda 1d+1b - 80, Plaza Ñuñoa, Ñuñoa";137475350;4791;"5671000";2020-06-18;1;1;39;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670998-departamento-edificio-holanda-1d1b-80-uda#position=9&type=item&tracking_id=fdc7dc28-3cea-4399-a931-c12bea42086b";"Departamento Edificio Holanda 1d+1b - 80, Plaza Ñuñoa, Ñuñoa";137475350;4791;"5670998";2020-06-18;1;1;39;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670988-departamento-edificio-holanda-1d1b-70-uda#position=10&type=item&tracking_id=fdc7dc28-3cea-4399-a931-c12bea42086b";"Departamento Edificio Holanda 1d+1b - 70, Plaza Ñuñoa, Ñuñoa";151248710;5271;"5670988";2020-06-18;1;1;49;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
"plaza-nunoa-santiago-metropolitana";"https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5670981-departamento-edificio-holanda-1d1b-70-uda#position=11&type=item&tracking_id=fdc7dc28-3cea-4399-a931-c12bea42086b";"Departamento Edificio Holanda 1d+1b - 70, Plaza Ñuñoa, Ñuñoa";136212792;4747;"5670981";2020-06-18;1;1;39;NA;NA;NA;"En edificio Holanda, vivirás en un barrio residencial y tranquilo, que te ofrece una excelente conectividad gracias a la nueva estación de Metro Chile España. Estarás cerca de una amplia oferta comercial, gastronómica, cultural y académica.Departament";"Live Properties";-70.5962982;-33.4491997;2020-07-02;"venta";"departamento";"Plaza Ñuñoa"
