sep=; 
"barrio";"dir_url";"nombre";"precio";"precio_uf";"codigo";"fecha_publicacion";"dorm";"banos";"sup";"sup_total";"ambientes";"estacionamientos";"descripcion";"vende";"longitud";"latitud";"fecha_consulta";"venta_arriendo";"tipo_vivienda";"barrio_portal"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/MLC-521692831-casa-en-venta-de-4-dorm-en-coquimbo-_JM#position=26&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"La Herradura / Coquimbo, La Herradura";1.75e+08;NA;NA;2020-03-09;4;3;170;350;4;NA;"Vende: Soledad Carranza // 9 9837 9647 // soledad.carranza@prourbe.cl //AMPLIA Y LUMINOSA CASA, ubicada en pueblo La Herradura. Entorno seguro, tranquilo y acogedor. Emplazada en sector residencial consolidado y de alta plusvalía. Inmejorable ubicación y conectividad.La propiedad cuenta con 4 cómodos dormitorios (principal en suite), 3 baños, amplio y luminoso living comedor, cómoda cocina, lavadero, bodega, piscina, barbecue. Estacionamiento techado para 2 vehículos.";"Prourbe";-71.3615867;-29.9875599;2020-07-28;"venta";"casa";"La Herradura"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5506138-la-puntilla-herradura-uda#position=27&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"La Puntilla- Herradura, La Herradura";2.98e+08;NA;"5506138";2020-03-13;5;3;400;1989;NA;NA;"400/1989 m2 aprox. Espectacular casa nueva estilo Mediterránea, con maravillosa vista al mar. Diseño con un concepto abierto y muy espacioso. 4 terrazas 1er piso: living- comedor separados, sala de estar , oficina, baño visita, cocina con comedor de diario y bar. Puertas de Entrada y Acceso Termales con Vidrios Decorativos y Vi celados. 2º piso: 5 dormitorios, ppal en suite con jacuzzi, cuatro dormitorios con terraza, Otro baño. Todas las ventanas termo-paneles, puertas y pisos de madera todo importado. Bodega solida 45 M2 independiente. Terreno conectado a 3 calles, además se puede sub-dividir. Jardín con arboles frutales y espacio para estacionar 6 vehículos Sector muy buena plusvalía. A metros del club de yates y a 10km. de la Serena .Celular : 945573465Oficina : 229556314Características propiedad comedor de diario, living comedor separado";"Sofia Zegers Propiedades";-71.3679276;-29.9763546;2020-07-28;"venta";"casa";"La Herradura"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5670113-sindempart-uda#position=28&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Sindempart, Sindempart";126148924;4400;"5670113";2020-06-18;4;2;127;279;NA;NA;"EB-CL2564/OLinda casa en Sindempart.Casa cercana a colegios, supermercados, comercios, con fácil acceso a playa de la herradura, y hermosa vista. DESCRIPCIÓN:PRIMER PISO:- Hall de entrada.- Living Comedor.- Cocina.- 2 dormitorios.- 1 baño.- Salida a jardín trasero. SEGUNDO PISO:- 1 Dormitorio con closet y terraza con vista al mar.- 1 Dormitorio en suite con gran closet y balcón con hermosa vista al mar";"Property Partners Chile S.a.";-71.3427963;-29.9787998;2020-07-28;"venta";"casa";"Sindempart"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5203580-el-mejor-hotel-de-tongoy-10-uda#position=29&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"El Mejor Hotel De Tongoy 10, Tongoy";2551161296;88983;"5203580";2020-03-05;40;45;3500;7000;NA;NA;"Ubicado en la Península de Tongoy, a pasos de la playa Socos,playa de 4 kilómetros y al lado de Bahía Tongoy con 14 kms de playas vírgenes. Tongoy es uno de los 5 lugares que en el mundo poseen clima Mediterráneo Oceánico, caracterizado por tener agradable temperatura todo el año, con muy baja oscilaciones térmicas, lo que sumado a la dieta mediterránea, trae grandes beneficios para la salud y larga vida de sus habitantes.El Hotel está emplazado al pie de ladera, con una vista maravillosa e inigualable al mar. Con una superficie de 7.000 metros aproximado con un total de 3.600 mts. construidos, tres pisos.Con 44 habitaciones, entre suite matrimoniales, singles, dobles y triples, construido en hormigón, finas terminaciones, baño privado, tv cable, wi-fi entre otros servicios Capacidad de alojamiento para 130 paxs.Dispone de Restaurant especializado en pescados, mariscos y comida internacional y comedor/salón de eventos con capacidad de atención para 200 personas; Además, cuenta con sala de lectura, reuniones, juegos de salón, Pub en el sótano, piscina exterior en los jardines exteriores y estacionamiento para 40 vehículos.Consta amplios recibos y recepción, oficina administrativas, bodegas, cámaras frigoríficas, lavandería.Está en pleno funcionamiento, excelente mantención y gran clientela.Precio de venta $2.500.000.000 +2% comisón corretaje, contactos al +56 9 9489 1932.Terminaciones Piso baños: baldosín cerámicoPiso dormitorios: baldosín cerámicoTechos: pizarreñoSuministros Agua caliente: central agua calienteCalefacción: otroCaracterísticas propiedad alarma, antejardín, comedor de diario, despensa, escritorio, lavadero exterior, lavadero interior, living comedor separado, mansarda, patio de servicio, pieza de planchado, pieza de servicio, piscina, portón eléctrico, sala de estar, terraza con techo, chimenea, cocina amoblada, cocina equipada, hall, portón automáticoCaracterísticas comunidad accesos controlados, áreas verdes, circuito cerrado de tv, citófono, estacionamiento de visitas, jacuzzi, piscina, sala de eventosGastos Contribuciones: $ 700.000Otros suministros internet, teléfono, tv cable, wi-fi";"Carmen Gloria Propiedades";-71.4936523;-30.2532177;2020-07-28;"venta";"casa";"Tongoy"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5478907-el-agrado-penuelas-uda#position=30&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"El Agrado, Peñuelas, Tierras Blancas";150518602;5250;"5478907";2020-03-06;4;3;196;300;NA;NA;"Exclusiva propiedad ubicada en el sector El Agrado de Peñuelas en la ciudad de Coquimbo, con excelente conectividad, tranquilidad y todo al alcance de la mano (colegios, restaurant, cercanía a principales calles, a minutos de la playa, centros comerciales, etc.).Precio: 5.250 UFCuenta con:- 300 m2. de terreno.- 196 m2. construidos.- 4 dormitorios.- 2 baños.- 3 estacionamientos.- Chimenea.- Cocina con: piso Porcelanato. microondas, cocina a gas, horno eléctrico, campana encimera, refrigerador, comedor de diario, TV 55”.- Living-Comedor: Piso cerámico, viga a la vista.Otras Características:Chimenea eléctrica, cortinas. Quincho segundo piso terraza, con asadera y lavamanos, piscina con hidromasajes agua fría/caliente. sala de Bar, patio con cerámico y antejardín pasto y cerámico.";"Patricio Aravena Propiedades";-71.2711105;-29.9538898;2020-07-28;"venta";"casa";"Tierras Blancas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5574826-pirihueico-770-uda#position=31&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Pirihueico 770, Tierras Blancas";6e+07;NA;"5574826";2020-04-24;3;2;75;200;NA;2;"Vendo Casa en Alto Peñuelas - CoquimboTiene 2 dormitorios, 1 baño completo. Mas ampliación solida de un mini-departamento con baño completo.Además tiene estacionamiento interior.Protecciones en todas las ventanas.Muy bien ubicadaCon buen acceso a locomoción colectiva.Colegios, locales comerciales, parques, áreas verdes.Muy cerca a la playa de Peñuelas y Casino.Valor de venta: $60.000.000.-Terminaciones Piso baños: cerámicaPiso dormitorios: cerámicaSuministros Agua caliente: calefónCaracterísticas propiedad antejardín, lavadero exterior, lavadero interior, patio de servicio, pieza de planchado, pieza de servicio, reja en ventanasOtros suministros internet, señal satelital, teléfono, tv cable, wi-fi";"Vesector Eirl";-71.2697906;-29.9588108;2020-07-28;"venta";"casa";"Tierras Blancas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5108327-penuelas-uda#position=32&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Peñuelas, Peñuelas";233662212;8150;"5108327";2019-10-07;4;4;160;500;NA;NA;"Luminosa Casa en Peñuelas, cercana a Colegios, Supermercados, Centros ComercialesDescripciónInterior-Hall de Entrada-Luminoso Living Comedor separado por estructura ornamental-Cocina completamente amoblada y equipada con Comedor de diario con salida a patio de servicio-Baño de Visita-Dormitorio Principal en Suite con Walking Closet-Dos Dormitorios-Un Baño-Sala de Estar -Dormitorio en SuiteExterior-Patio de Servicio-Terrazas-Patio con árboles-Entrada con capacidad para dos vehículos-Riego automático";"Property Partners Chile S.a.";-71.2904968;-29.9561005;2020-07-28;"venta";"casa";"Peñuelas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5326977-amelia-barrios-de-cavada-uda#position=33&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Amelia Barrios De Cavada, Peñuelas";212159554;7400;"5326977";2020-02-28;3;3;140;300;NA;NA;"Luz Propiedades Ltda ofrece en venta hermosa casa de 2 pisos ubicada en exclusivo Barrio El Santuario de Peñuelas, cuenta con living, comedor, cocina, loggia, bodega, 3 habitaciones, 3 baños, principal en suite, quincho, patio, antejardin, piscina y 2 estacionamientos.Interesados contactar a Luz Maria ReyesCel.:998214634Email:luzpropiedades@yahoo.clwww.luzpropiedades.comTerminaciones Piso baños: cerámicaPiso dormitorios: piso flotanteCaracterísticas propiedad antejardín, piscina, quincho, terraza con techoCaracterísticas comunidad accesos controlados, piscina, quincho";"Luz Propiedades Ltda";-71.2899551;-29.9594269;2020-07-28;"venta";"casa";"Peñuelas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/4530341-fundicion-la-herradura-1000-uda#position=34&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Fundición, La Herradura 1000, La Herradura";2.8e+08;NA;"4530341";2019-10-10;4;2;120;520;NA;NA;"Esplendida y Amplia propiedad en excelente, ubicación del sector residencial en el pueblito de la Herradura, cómoda distribución y espacios ampliamente iluminados consta: comedor y sala de estar y terraza con espectacular vista a la bahía de la Herradura, cocina, 4 dormitorios, 2 baños, estacionamiento, patio pavimentado completo y jardínTerreno: en pendiente pavimentado.Ubicación y entorno: Emplazada en sector tranquilo y residencial, de altísima plusvalía, cercano aRestaurantes, centros comerciales y playa de la Herradura mas 2% comisión de corretaje";"Kpra Propiedades";-71.3607025;-29.9887924;2020-07-28;"venta";"casa";"La Herradura"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/4892631-juan-oscar-goni-1017-uda#position=35&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Juan Oscar Goñi 1017,";8.2e+07;NA;"4892631";2020-03-05;3;2;75;150;NA;NA;"Se VENDE acogedora Casa Sector Nova Hacienda, Coquimbo.Vivienda de 75 m2 construidos, en un terreno de 150 m2.Cuenta con living-comedor con piso cerámica, cocina con piso cerámica, muebles, 3 habitaciones con closets con piso flotante, 2 baños completos con piso terminación cerámica, patio exterior y antejardín con espacio para un vehículo, además de contar con rejas.Vivienda en excelentes condiciones.Su ubicación permite una excelente conectividad con vehículo a la ruta 43, colegio, supermercados, barrio industrial.Agenda visita al +56961491065VENDE KFGESTIONINMOBILIARIACaracterísticas propiedad lavadero exterior, cocina amoblada";"Kf Gestión Inmobiliaria";-71.2541046;-29.984478;2020-07-28;"venta";"casa";"Coquimbo"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5583634-las-fresias-norte-442-uda#position=36&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Las Fresias Norte 442, La Herradura";106079777;3700;"5583634";2020-04-29;3;2;97;240;NA;2;"Linda, acogedora y sólida casa, ubicada en La Herradura Oriente, sector residencial, cercana a servicios, a 5 minutos de la playa. Cuenta con una superficie total de 240 mts y 97 mts construidos, con 3 dormitorios y dos baños, cocina amueblada, logia.Valor 3.700 UF más comisiónAgendar visita al +56990710374Terminaciones Piso baños: cerámicaPiso dormitorios: piso flotanteTechos: tejaSuministros Agua caliente: calefónCalefacción: otroCaracterísticas propiedad antejardín, lavadero interior, patio de servicio, portón eléctrico, reja en ventanas, sala de estar, cocina amoblada, portón automático";"Arenas Propiedades";-71.3490524;-29.9897671;2020-07-28;"venta";"casa";"La Herradura"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5143501-avenida-el-sauce-200-uda#position=37&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Avenida El Sauce 200, Sindempart";7.8e+07;NA;"5143501";2020-03-05;3;2;65;150;NA;NA;"Se VENDE acogedora Casa Sector Sindempart, Coquimbo.Vivienda de 65 m2 construidos, ubicada en condominio “La Herradura”.Cuenta con living y comedor con piso batuco, cocina con piso cerámica, campana, muebles, 3 habitaciones con closets y alfombradas, 2 baños completos con tina, con piso terminación cerámica, patio exterior en un sector techado y con cerámica y asadera de ladrillos.La vivienda se encuentra ubicada dentro de un condominio el cual tiene acceso controlado, piscina, juegos infantiles, áreas verdes, sala multiuso, quincho.Vivienda en excelentes condiciones.Su ubicación permite una excelente conectividad a la ruta 5, a pasos de la playa la herradura, colegios, estación de servicios, supermercados y carabineros.Agenda visita al +56961491065VENDE KFGESTIONINMOBILIARIATerminaciones Piso baños: cerámicaCaracterísticas propiedad antejardín, comedor de diario, cocina amobladaCaracterísticas comunidad accesos controlados, áreas verdes, juegos infantiles, piscina, sala de eventos";"Kf Gestión Inmobiliaria";-71.3483429;-29.9826355;2020-07-28;"venta";"casa";"Sindempart"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5721254-d420-11800-uda#position=38&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"D-420 11800,";8e+07;NA;"5721254";2020-07-15;3;2;100;350;NA;2;"Espectacular casa en condominio Los prados de Tongoy con una increíble vista. La propiedad cuenta con 3 dormitorios 1 en suite y 2 dormitorios con closet y 2 baños, el segundo piso puede ver el living, comedor y cocina con terraza incluida orientacion noroeste mas un estacionamiento techado con 2 espacios y un amplio patio trasero.Metro cuadrados de la propiedad 350 m2, La casa se vende amoblada, al dia.Gastos del condominio 30.000El entorno es espectacular, cuenta con cancha de tenis, fútbol, 2 piscinas, quincho, áreas verdes, portón automático, mucho espacio y tranquilidad. La ubicación es frente a playa socos, se encuentra a 2 minutos de puerto velero.Precio $ 80.000.000 se acepta crédito hipotecarioSolicitar información +569 8833 2127Características propiedad piscina, quincho, riego automático, terraza con techo, cocina amoblada, cocina equipada, portón automáticoCaracterísticas comunidad accesos controlados, áreas verdes, estacionamiento de visitas, juegos infantiles, multicancha, piscina, quinchoGastos Gastos comunes: $ 30.000";"Buc Home";-71.4751892;-30.2573204;2020-07-28;"venta";"casa";"Coquimbo"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5408939-pasaje-los-atacamenos-1736-uda#position=39&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Pasaje Los Atacameños 1736, Tierras Blancas";6e+07;NA;"5408939";2020-03-05;3;1;52;138;NA;NA;"Se VENDE Casa Sector Portal de San Ramón, Coquimbo.Vivienda de 52 m2 construidos, en un terreno de 138 m2.Cuenta con living - comedor con piso cerámico, cocina con piso cerámico y muebles, 3 habitaciones con piso alfombrado, 1 baño, patio exterior con adoquines y bodega, reja, protecciones en las ventanas.Su ubicación permite conectividad con colegios, supermercados, consultorio, carabineros y locomoción.Valor: 60.000.000.Agenda visita al +56961491065VENDE KF GESTION INMOBILIARIA.Características propiedad reja en ventanas, cocina amoblada";"Kf Gestión Inmobiliaria";-71.2483292;-29.9662857;2020-07-28;"venta";"casa";"Tierras Blancas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5303292-anselmo-carabantes-tomlin-2520-uda#position=40&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Anselmo Carabantes Tomlin 2520, Rinconada";4.3e+07;NA;"5303292";2020-03-06;2;1;50;80;NA;NA;"Se vende casa 2 pisos ampliada y regularizadaTerminaciones Piso baños: cerámicaPiso dormitorios: maderaTechos: pizarreñoSuministros Agua caliente: calefónCaracterísticas propiedad antejardín, comedor de diario, mansarda";"Hn Propiedades";-71.3293152;-29.9947052;2020-07-28;"venta";"casa";"Rinconada"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5533567-los-torreones-sector-punta-mira-coquimbo-uda#position=41&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Los Torreones, Sector Punta Mira, Coquimbo, Rinconada";4.5e+07;NA;"5533567";2020-05-19;3;1;45;128;NA;2;"Hermosa Casa En Sector consolidado de Coquimbo \"Los Torreones\" Recientemente Renovada, 3 dormitorios 1 baño, Con acceso para 2 vehiculos, Protecciones en Ventanas, Cercano a Colegios, supermercados, Locales comerciales, Acceso a transporte Publico a centros urbanos de Coquimbo, Se aceptan Subsidios, Creditos Hipotecarios. Se realizan descuentos por ofertas concretas de pag contado.Terminaciones Piso baños: cerámicaPiso dormitorios: cerámicaTechos: pizarreñoSuministros Agua caliente: calefónCaracterísticas propiedad antejardín, reja en ventanas";"Vida Hogar Propiedades";-71.3306274;-30.0000744;2020-07-28;"venta";"casa";"Rinconada"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5497795-portal-san-ramon-bosque-san-carlos-coq-uda#position=42&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Portal San Ramón, Bosque San Carlos, Coq, Tierras Blancas";59500000;NA;"5497795";2020-05-11;3;2;61;148;NA;NA;"Hermosa casa esquina de un piso, semi nueva, en excelente estado, ubicada en Portal San Ramón con 3 dormitorios 2 baños, con 61 Mt construidos y 148 Mt de Terreno. Cercana a supermercados, servicios básicos, áreas verdes, colegio y locomoción colectiva. Tiene espacio para 3 vehículos y un amplio Patio. Baño en suite con shower door, baño principal con tina, ambos con ventana. Cocina amoblada y equipada con campana. Dormitorios con closet incorporados. Excelente lugar para vivir en familia, muy buen sector.Las medidas fueron suministradas por el propietario, están sujetas a verificación en tasación bancaria.Para mayor información contactar a Javiera Parada 56937148042 javiera.parada@gpremium.cl, gestión inmobiliaria respaldada por Grupo Premium Chile.";"Grupo Premium";-71.2481003;-29.9675007;2020-07-28;"venta";"casa";"Tierras Blancas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/MLC-532127495-oportunidad-casa-en-penuelas-_JM#position=43&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Oportunidad Casa En  Peñuelas, Peñuelas";121848392;4250;NA;2020-06-14;4;2;110;200;NA;2;"Casa de 4 dormitorios con vista al Mar mas Mansarda. Ubicada en posición privilegiada, en esquina de pasaje cerrado con portón eléctrico y calle principal como portal de la Villa San Marino. Cuenta con 4 dormitorios uno en suite, 2 dormitorios en segundo piso con posibilidades de un tercero y un cuarto  tipo mansarda muy iluminado en el tercer piso.  Estar comedor con salida al patio-jardín, con lindos árboles de diversos colores. Sus terminaciones corresponden a los tonos clásicos serenenses, con teja chilena en el techo, cerámico completo y pisos fotolaminados. En la entrada tiene capacidad para 2 vehículos, holgadamente. El interior del pasaje es un conjunto habitacional con espacio para los niños, plazas, juegos infantiles, muy seguro y con portón eléctrico.";"Century 21 Fontana";-71.3070926;-29.9642214;2020-07-28;"venta";"casa";"Peñuelas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/4156723-las-zinnias-1551-uda#position=44&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Las Zinnias 1551, La Herradura";131882966;4600;"4156723";2020-01-28;4;2;110;300;NA;NA;"Hermosa casa , cuenta con excelente ubicacion barrio consolidado y de alta olusvalia Altos de La Herradura, porton automatico hermoso quincho entrada para 3 vehiculos salamandra..amplios dormitorios.Terminaciones Piso baños: cerámicaPiso dormitorios: piso flotanteCaracterísticas propiedad antejardín, escritorio, portón eléctrico, quincho, chimenea, cocina amoblada, cocina equipada, portón automáticoCaracterísticas comunidad áreas verdes, juegos infantiles";"Amoli Propiedades";-71.3504791;-29.9886417;2020-07-28;"venta";"casa";"La Herradura"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/2730262-el-rosario-3923-uda#position=45&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"El Rosario 3923, Peñuelas";186643067;6510;"2730262";2018-10-07;4;4;137;427;NA;NA;"Casa nueva, loteo altar de peÑuelasel lugar ideal para desarrollar su hogar en el sitio mas privilegiado de peñuelas, coquimbo.en un barrio con urbanización subterránea con vistas de toda la bahía de la serena y coquimbo. A sólo minutos de supermercados, colegios, universidades, centro de la ciudad, enjoy y costanera del mar. cuenta con dos modelos de viviendas todas con finas terminaciones, exclusivos diseños y en grandes terrenos. Se emplaza en el sector rosario de peñuelas, con privilegiada vista a la bahía de coquimbo.el sector es absolutamente residencial y cuenta con excelente conectividad, por la cantera hacia coquimbo y por peñuelas hacia la serena.altar de peñuelas, cuenta con amplio acceso desde la calle el rosario en medio de hermosas áreas verdes para descansar y disfrutar, dispondrá de máquinas de ejercicio y juegos infantiles.su urbanización subterránea permite disfrutar de la vista y seguridad que brinda la total ausencia de cables eléctricos a la vista.vivienda el albasup. 137,99 m2. En terrenos desde 427,2 m2          4 dormitorios, sala estudio, estar familiar y 4 baños en el primer nivel, cuenta con cómodos recintos de sala de estar con amplio bow window y comedor, conectando a la terraza de piso cerámico y envigado de madera con expansión a gran patio. Además cuenta con estudio, baño de visita, dormitorio y baño de servicio, escala al segundo piso de madera de raulí.su cocina, amoblada con cubierta de granito y equipada, es amplia y conecta con patio de servicio y lavadero cubierto con piso cerámico. en el segundo nivel se ubica la suite matrimonial con walk in closet, baño con cabina de ducha con columna para hidromasaje, mueble vanitorio con cubierta de mármol y salida directa al balcón, más dos dormitorios, baño con tina y mueble vanitorio con cubierta de mármol, sala de estar familiar con salida a balcón.con sistema de recuperacion de aguas grises para regar el jardín, y calefactores solares para el agua, con calefont de apoyoterminaciones piso baños: porcelanatopiso dormitorios: piso flotantetechos: tejasuministros agua caliente: otrocalefacción: otrocaracterísticas propiedad antejardín, comedor de diario, escritorio, hidromasaje, lavadero exterior, patio de servicio, pieza de servicio, portón eléctrico, sala de estar, terraza con techo, cocina amoblada, cocina equipada, hall, portón automáticocaracterísticas comunidad áreas verdes, juegos infantiles";"Plazher Propiedades";-71.2984314;-29.9683933;2020-07-28;"venta";"casa";"Peñuelas"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5634358-las-dalias-600-uda#position=46&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Las Dalias 600, Sindempart";7e+07;NA;"5634358";2020-06-09;3;2;120;170;NA;2;"Se vende Casa ubicada en sector de sindempart, Dirección Las dalias. El hogar cuenta con 120 m2 construidos en planta baja.Interior:Living – comedorCocina3 dormitorios, 2 bañoEstacionamiento 2, patio.La casa es casa esquina con entrada por el frente y tiene entrada independiente por el costado, tiene una ampliación tipo dormitorio independiente, piso de cerámica, salida al patio por el frente y por puerta de la cocina.El mejor sector de Coquimbo espera por ti, el entorno es tranquilo, cerca de farmacias, colegios, hospital, bomba de bencina, playa, locomoción colectiva.Valor: $ 70.000.000 contado o crédito hipotecarioSolicitar información +569 8833 2127 Terminaciones Piso baños: cerámicaPiso dormitorios: cerámicaCaracterísticas propiedad antejardín";"Buc Home";-71.3429871;-29.9838657;2020-07-28;"venta";"casa";"Sindempart"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5585917-minimarket-el-cocodrilo-uda#position=47&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Minimarket El Cocodrilo, Avenida Costanera";243696785;8500;"5585917";2020-04-30;4;2;150;1200;NA;6;"Casa en inmejorable ubicación, con gran Terreno esquina de 1200 mts, emplazado en sector de La Herradura, de gran plusvalía y exclusividad, a 300 mts de la playa. Cercano a Club de Yates, mirador del pueblo, restaurantes.Cuenta con un hermoso y bien mantenido jardín, que permite el contacto permanente con la naturaleza, ideal para disfrutar con su familia o para inversión.Posee todo lo necesario para una estancia tranquila y duradera, con dos acogedoras casas. La casa principal de 125 mts2 de un piso, consta de amplio living y comedor, ambos con chimeneas donde destacan los muros sólidos, con maderas, piedras y vigas a la vista, gran luminosidad y vista al amplio y bien cuidado jardín. Tres dormitorios un baño, cocina amplia amoblada con comedor de diario integrado.Estupenda terraza techada.En casa para visitas, encontramos un dormitorio muy luminoso en suite. Un gran lavadero y Garage cerrado.Entrada amplia y estacionamiento para 6 vehículos.Valor 8.500 UF más comisión del 2%Agendar visita +56990710374Terminaciones Piso baños: cerámicaPiso dormitorios: piso flotanteTechos: pizarreñoSuministros Agua caliente: calefónCaracterísticas propiedad antejardín, comedor de diario, lavadero exterior, living comedor separado, portón eléctrico, quincho, terraza con techo, chimenea, cocina amoblada, portón automáticoGastos Contribuciones: $ 136.000";"Arenas Propiedades";-71.30159;-29.9536457;2020-07-28;"venta";"casa";"Avenida Costanera"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/5146990-nova-hacienda-detras-de-granja-eliana-calle-ricardo-villalobos-uda#position=48&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Nova Hacienda, Detras De Granja Eliana, Calle Ricardo Villalobos,";83143609;2900;"5146990";2019-10-21;3;2;76;144;NA;NA;"Vendemos casa en Coquimbo en excelente estado.Sector Nova Hacienda VI, detrás de Granja Eliana.Calle Ricardo Villalobos, no es pasaje.Casa de 2 pisos. Aislada.PRIMER PISO :Living comedor juntos.Cocina amoblada.1 dormitorio con closet.1 baño completo.SEGUNDO PISO :2 dormitorios con closet1 baño completo.PISOS :3 dormitorios alfombrados.baños, cocina y resto de la casa con cerámicas.Patio de servicio.1 o 2 estacionamientos.Patio Trasero pavimentado y tierra.Antejardín.Reja de acceso.No posee Hipoteca.Cerca de plazas, locomoción, colegios, servicios.Al precio final debe adicionar la comisión del 2% al corredor que gestiona esta venta.Agende su visita con anticipación al celular y whatsApp +569-98856740VENDE CORREDORA CARMEN SAGASTIBELZA";"Carmen Sagastibelza E.";-71.257225;-29.9780159;2020-07-28;"venta";"casa";"Coquimbo"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/MLC-535334428-casa-en-venta-de-4-dormitorios-en-coquimbo-_JM#position=49&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Pedro Montt,";1.2e+08;NA;NA;2020-07-03;4;1;80;200;4;NA;"Propiedad excelente ubicación, casa esquina, cerca de todo, la casa consta de living comedor, cocina, 4 dormitorios, 1 baño";"Decus Propiedades";-71.3390494;-29.9626152;2020-07-28;"venta";"casa";"Coquimbo"
"coquimbo-coquimbo";"https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/4932083-los-heliostropos-571-uda#position=50&type=item&tracking_id=009d56e8-457e-4df3-99b3-f7e4f71fdd12";"Los Heliostropos 571, Sindempart";1e+08;NA;"4932083";2019-10-09;4;2;180;280;NA;NA;"Casa ampliada y modificada completamenteEspacios amplioscon bodegaTerminaciones Piso baños: cerámicaPiso dormitorios: piso flotanteTechos: pizarreñoSuministros Agua caliente: calefónCaracterísticas propiedad antejardín, comedor de diario, living comedor separado, mansarda, cocina amoblada, hall";"Adriana Piña Mutis";-71.3427734;-29.9826717;2020-07-28;"venta";"casa";"Sindempart"
