sep=; 
"barrio";"dir_url";"nombre";"precio";"precio_uf";"codigo";"fecha_publicacion";"dorm";"banos";"sup";"sup_total";"ambientes";"estacionamientos";"descripcion";"vende";"longitud";"latitud";"fecha_consulta";"venta_arriendo";"tipo_vivienda";"barrio_portal"
"aysen-aysen";"https://www.portalinmobiliario.com/venta/terrenoenconstruccion/aysen-aysen/5594672-alto-rio-condor-uda#position=7&type=item&tracking_id=6a655caf-8a38-4ff9-9041-1a95e33969c4";"Alto Río Cóndor,";14700000;NA;"5594672";2020-06-12;NA;NA;NA;30000;NA;NA;"El cambio climático es hoy una realidad y está afectando fuertemente las fuentes de agua dulce de las zonas centro y norte del país. Es por esto que se hace necesario invertir en tierras con abundante agua dulce, un recurso cada vez más escaso y valioso en el planeta. Por este motivo existe un gran interés por la Patagonia Chilena, verdadero tesoro hídrico mundial; un interés, tanto nacional como internacional, por el que está experimentando una vertiginosa plusvalía año a año.Aguas de la Patagonia fue nombrado así por su privilegiada ubicación a los pies de un glaciar, con múltiples afluentes que nutren el Río Cóndor, además de un río secundario y dos lagunas. A esto hay que sumar una amigable geografía, en un 70% plana, donde encontrarás tu propia reserva natural de bosque nativo y la más pura agua dulce del planeta desde 1.4 millones la hectárea.Invertir en estas tierras es aún más interesante cuando se encuentran cerca de importantes centros urbanos y bien conectadas, como en este caso, por su gran potencial de desarrollo en años venideros.Este es un proyecto 100% en verde con camino SÓLO hasta la entrada del proyecto, enfocado a una inversión a mediano-largo plazo. Excepto para los 11 primeros lotes, NO se realizan los caminos interiores. Se dejan inscritos en el CBR. Se apuesta al continuo avance que el camino público ha tenido desde el 2013 hasta ahora (última etapa en 2019), que lleva más de 15km y se espera que avance 7km más en los próximos 5 años, cruzando todo el proyecto.En cuanto a la Hidrografía, elegimos especialmente el valle de un río de origen glacial con abundantes afluentes provenientes de nieves eternas y otros glaciares para garantizar abastecimiento de agua por varios siglos.En la Flora de la zona, predomina bosque nativo y especies perennes como el coigües, canelo, tepa, tineo, entre otros. El sotobosque, por especies arborescentes como el lingue, el arrayán y otras arbustivas como la quila, el chilco y el calafate y en la Fauna, es hábitat del Huemul, zorro, chingue, gato montés, picha, vizcacha y puma. Entre las aves podemos destacar: el chucao, la torcaza, pájaro carpintero, mucho martín pescador y por supuesto, cóndores.El proyecto se encuentra ubicado a 1h 45 min de Coyhaique, 50 min de Puerto Aysén y 60 min de Puerto Chacabuco en auto, hasta donde llegan al año más de 30 mil turistas provenientes de cruceros, vecino del Parque Nacional y la Laguna San Rafael, además de estar, partiendo por el Lago Riesco, a tan solo unos de 10 km del proyecto, del circuito de pesca internacional, y muy cercano al futuro Lodge internaconal de pesca en el Río Cóndor, con varios lagos y ríos que conducen a través de frondosos valles y montañas hasta Coyhaique en una de las rutas más bellas de la región.Muy cerca se encuentra el Hotel Loberías del Sur, el que se encuentra en Puerto Chacabuco y tiene altos estándares internacionales de calidad, avalados con una clasificación \"4 Estrellas Superior\", a tan solo 55 km del proyecto.";"Re/max Cordillera";-72.8768997;-45.6613007;2020-07-11;"venta";"terreno-en-construccion";"Aysén"
"aysen-aysen";"https://www.portalinmobiliario.com/venta/terrenoenconstruccion/aysen-aysen/5594670-alto-rio-condor-uda#position=8&type=item&tracking_id=6a655caf-8a38-4ff9-9041-1a95e33969c4";"Alto Río Cóndor,";11310000;NA;"5594670";2020-06-12;NA;NA;NA;30000;NA;NA;"El cambio climático es hoy una realidad y está afectando fuertemente las fuentes de agua dulce de las zonas centro y norte del país. Es por esto que se hace necesario invertir en tierras con abundante agua dulce, un recurso cada vez más escaso y valioso en el planeta. Por este motivo existe un gran interés por la Patagonia Chilena, verdadero tesoro hídrico mundial; un interés, tanto nacional como internacional, por el que está experimentando una vertiginosa plusvalía año a año.Aguas de la Patagonia fue nombrado así por su privilegiada ubicación a los pies de un glaciar, con múltiples afluentes que nutren el Río Cóndor, además de un río secundario y dos lagunas. A esto hay que sumar una amigable geografía, en un 70% plana, donde encontrarás tu propia reserva natural de bosque nativo y la más pura agua dulce del planeta desde 1.4 millones la hectárea.Invertir en estas tierras es aún más interesante cuando se encuentran cerca de importantes centros urbanos y bien conectadas, como en este caso, por su gran potencial de desarrollo en años venideros.Este es un proyecto 100% en verde con camino SÓLO hasta la entrada del proyecto, enfocado a una inversión a mediano-largo plazo. Excepto para los 11 primeros lotes, NO se realizan los caminos interiores. Se dejan inscritos en el CBR. Se apuesta al continuo avance que el camino público ha tenido desde el 2013 hasta ahora (última etapa en 2019), que lleva más de 15km y se espera que avance 7km más en los próximos 5 años, cruzando todo el proyecto.En cuanto a la Hidrografía, elegimos especialmente el valle de un río de origen glacial con abundantes afluentes provenientes de nieves eternas y otros glaciares para garantizar abastecimiento de agua por varios siglos.En la Flora de la zona, predomina bosque nativo y especies perennes como el coigües, canelo, tepa, tineo, entre otros. El sotobosque, por especies arborescentes como el lingue, el arrayán y otras arbustivas como la quila, el chilco y el calafate y en la Fauna, es hábitat del Huemul, zorro, chingue, gato montés, picha, vizcacha y puma. Entre las aves podemos destacar: el chucao, la torcaza, pájaro carpintero, mucho martín pescador y por supuesto, cóndores.El proyecto se encuentra ubicado a 1h 45 min de Coyhaique, 50 min de Puerto Aysén y 60 min de Puerto Chacabuco en auto, hasta donde llegan al año más de 30 mil turistas provenientes de cruceros, vecino del Parque Nacional y la Laguna San Rafael, además de estar, partiendo por el Lago Riesco, a tan solo unos de 10 km del proyecto, del circuito de pesca internacional, y muy cercano al futuro Lodge internaconal de pesca en el Río Cóndor, con varios lagos y ríos que conducen a través de frondosos valles y montañas hasta Coyhaique en una de las rutas más bellas de la región.Muy cerca se encuentra el Hotel Loberías del Sur, el que se encuentra en Puerto Chacabuco y tiene altos estándares internacionales de calidad, avalados con una clasificación \"4 Estrellas Superior\", a tan solo 55 km del proyecto.";"Re/max Cordillera";-72.8768997;-45.6613007;2020-07-11;"venta";"terreno-en-construccion";"Aysén"
"aysen-aysen";"https://www.portalinmobiliario.com/venta/terrenoenconstruccion/aysen-aysen/5594673-alto-rio-condor-uda#position=9&type=item&tracking_id=6a655caf-8a38-4ff9-9041-1a95e33969c4";"Alto Río Cóndor,";14700000;NA;"5594673";2020-06-12;NA;NA;NA;20000;NA;NA;"El cambio climático es hoy una realidad y está afectando fuertemente las fuentes de agua dulce de las zonas centro y norte del país. Es por esto que se hace necesario invertir en tierras con abundante agua dulce, un recurso cada vez más escaso y valioso en el planeta. Por este motivo existe un gran interés por la Patagonia Chilena, verdadero tesoro hídrico mundial; un interés, tanto nacional como internacional, por el que está experimentando una vertiginosa plusvalía año a año.Aguas de la Patagonia fue nombrado así por su privilegiada ubicación a los pies de un glaciar, con múltiples afluentes que nutren el Río Cóndor, además de un río secundario y dos lagunas. A esto hay que sumar una amigable geografía, en un 70% plana, donde encontrarás tu propia reserva natural de bosque nativo y la más pura agua dulce del planeta desde 1.4 millones la hectárea.Invertir en estas tierras es aún más interesante cuando se encuentran cerca de importantes centros urbanos y bien conectadas, como en este caso, por su gran potencial de desarrollo en años venideros.Este es un proyecto 100% en verde con camino SÓLO hasta la entrada del proyecto, enfocado a una inversión a mediano-largo plazo. Excepto para los 11 primeros lotes, NO se realizan los caminos interiores. Se dejan inscritos en el CBR. Se apuesta al continuo avance que el camino público ha tenido desde el 2013 hasta ahora (última etapa en 2019), que lleva más de 15km y se espera que avance 7km más en los próximos 5 años, cruzando todo el proyecto.En cuanto a la Hidrografía, elegimos especialmente el valle de un río de origen glacial con abundantes afluentes provenientes de nieves eternas y otros glaciares para garantizar abastecimiento de agua por varios siglos.En la Flora de la zona, predomina bosque nativo y especies perennes como el coigües, canelo, tepa, tineo, entre otros. El sotobosque, por especies arborescentes como el lingue, el arrayán y otras arbustivas como la quila, el chilco y el calafate y en la Fauna, es hábitat del Huemul, zorro, chingue, gato montés, picha, vizcacha y puma. Entre las aves podemos destacar: el chucao, la torcaza, pájaro carpintero, mucho martín pescador y por supuesto, cóndores.El proyecto se encuentra ubicado a 1h 45 min de Coyhaique, 50 min de Puerto Aysén y 60 min de Puerto Chacabuco en auto, hasta donde llegan al año más de 30 mil turistas provenientes de cruceros, vecino del Parque Nacional y la Laguna San Rafael, además de estar, partiendo por el Lago Riesco, a tan solo unos de 10 km del proyecto, del circuito de pesca internacional, y muy cercano al futuro Lodge internaconal de pesca en el Río Cóndor, con varios lagos y ríos que conducen a través de frondosos valles y montañas hasta Coyhaique en una de las rutas más bellas de la región.Muy cerca se encuentra el Hotel Loberías del Sur, el que se encuentra en Puerto Chacabuco y tiene altos estándares internacionales de calidad, avalados con una clasificación \"4 Estrellas Superior\", a tan solo 55 km del proyecto.";"Re/max Cordillera";-72.8768997;-45.6613007;2020-07-11;"venta";"terreno-en-construccion";"Aysén"
"aysen-aysen";"https://www.portalinmobiliario.com/MLC-531772102-terreno-construccion-en-venta-en-aisen-_JM#position=10&type=item&tracking_id=6a655caf-8a38-4ff9-9041-1a95e33969c4";"Sector Viviana, Rio Mañihuales,";7.25e+08;NA;NA;2020-06-11;NA;NA;NA;3618500;NA;NA;"Maravilloso fundo a solo 30 minutos de Aysén y a 90 minutos del aeropuerto de Balmaceda todo por camino pavimentado. Cuenta con aprox 2 km de frente a la carretera Austral, l con tendido eléctrico a la puerta.El campo es ribereño con aproximadamente 6 km de orilla del Rio Mañihuales, maravilloso entorno natural con bosque nativo y vistas privilegiadas. Por su disposición es muy adecuado para subdividir en parcelas con orilla de rio, ya que además cuenta con extensas explanadas a la orilla del río.El Rio Mañihuales es una fuente de agua importante de la cuenca del Río Aysén y es un lugar privilegiado para la pesca con mosca.";"Hobbins Morgan Propiedades";-72.202055;-44.8934703;2020-07-11;"venta";"terreno-en-construccion";"Aysén"
"aysen-aysen";"https://www.portalinmobiliario.com/venta/terrenoenconstruccion/aysen-aysen/5608352-alto-rio-condor-uda#position=11&type=item&tracking_id=6a655caf-8a38-4ff9-9041-1a95e33969c4";"Alto Río Cóndor,";9670000;NA;"5608352";2020-06-12;NA;NA;NA;18000;NA;NA;"El cambio climático es hoy una realidad y está afectando fuertemente las fuentes de agua dulce de las zonas centro y norte del país. Es por esto que se hace necesario invertir en tierras con abundante agua dulce, un recurso cada vez más escaso y valioso en el planeta. Por este motivo existe un gran interés por la Patagonia Chilena, verdadero tesoro hídrico mundial; un interés, tanto nacional como internacional, por el que está experimentando una vertiginosa plusvalía año a año.Aguas de la Patagonia fue nombrado así por su privilegiada ubicación a los pies de un glaciar, con múltiples afluentes que nutren el Río Cóndor, además de un río secundario y dos lagunas. A esto hay que sumar una amigable geografía, en un 70% plana, donde encontrarás tu propia reserva natural de bosque nativo y la más pura agua dulce del planeta desde 1.4 millones la hectárea.Invertir en estas tierras es aún más interesante cuando se encuentran cerca de importantes centros urbanos y bien conectadas, como en este caso, por su gran potencial de desarrollo en años venideros.Este es un proyecto 100% en verde con camino SÓLO hasta la entrada del proyecto, enfocado a una inversión a mediano-largo plazo. Excepto para los 11 primeros lotes, NO se realizan los caminos interiores. Se dejan inscritos en el CBR. Se apuesta al continuo avance que el camino público ha tenido desde el 2013 hasta ahora (última etapa en 2019), que lleva más de 15km y se espera que avance 7km más en los próximos 5 años, cruzando todo el proyecto.En cuanto a la Hidrografía, elegimos especialmente el valle de un río de origen glacial con abundantes afluentes provenientes de nieves eternas y otros glaciares para garantizar abastecimiento de agua por varios siglos.En la Flora de la zona, predomina bosque nativo y especies perennes como el coigües, canelo, tepa, tineo, entre otros. El sotobosque, por especies arborescentes como el lingue, el arrayán y otras arbustivas como la quila, el chilco y el calafate y en la Fauna, es hábitat del Huemul, zorro, chingue, gato montés, picha, vizcacha y puma. Entre las aves podemos destacar: el chucao, la torcaza, pájaro carpintero, mucho martín pescador y por supuesto, cóndores.El proyecto se encuentra ubicado a 1h 45 min de Coyhaique, 50 min de Puerto Aysén y 60 min de Puerto Chacabuco en auto, hasta donde llegan al año más de 30 mil turistas provenientes de cruceros, vecino del Parque Nacional y la Laguna San Rafael, además de estar, partiendo por el Lago Riesco, a tan solo unos de 10 km del proyecto, del circuito de pesca internacional, y muy cercano al futuro Lodge internaconal de pesca en el Río Cóndor, con varios lagos y ríos que conducen a través de frondosos valles y montañas hasta Coyhaique en una de las rutas más bellas de la región.Muy cerca se encuentra el Hotel Loberías del Sur, el que se encuentra en Puerto Chacabuco y tiene altos estándares internacionales de calidad, avalados con una clasificación \"4 Estrellas Superior\", a tan solo 55 km del proyecto.";"Re/max Cordillera";-72.8768997;-45.6613007;2020-07-11;"venta";"terreno-en-construccion";"Aysén"
"aysen-aysen";"https://www.portalinmobiliario.com/venta/terrenoenconstruccion/aysen-aysen/5146849-isla-en-cana-elefantes-laguna-san-rafae-uda#position=12&type=item&tracking_id=6a655caf-8a38-4ff9-9041-1a95e33969c4";"Isla En Cana Elefantes, Laguna San Rafae,";570850405;19900;"5146849";2019-10-21;NA;NA;NA;5590000;NA;NA;"Oportunidad única de inversión turística en la Patagonia!Se venden 559 hectáreas de terreno virgen en la Isla Huemules, Estero Elefantes. Cuenta con fondeadero natural en ruta denavegación a Parque Nacional Laguna San Rafael y cercano al nuevo polo de desarrollo en Bahía Exploradores.Solicitar mayor información:Santiago Clavero R.569 9519 6916s.clavero@andes-group.cl";"Andes Group";-73.7192001;-45.9653015;2020-07-11;"venta";"terreno-en-construccion";"Aysén"
"aysen-aysen";"https://www.portalinmobiliario.com/venta/terrenoenconstruccion/aysen-aysen/5594671-alto-rio-condor-uda#position=13&type=item&tracking_id=6a655caf-8a38-4ff9-9041-1a95e33969c4";"Alto Río Cóndor,";6850000;NA;"5594671";2020-06-12;NA;NA;NA;40000;NA;NA;"El cambio climático es hoy una realidad y está afectando fuertemente las fuentes de agua dulce de las zonas centro y norte del país. Es por esto que se hace necesario invertir en tierras con abundante agua dulce, un recurso cada vez más escaso y valioso en el planeta. Por este motivo existe un gran interés por la Patagonia Chilena, verdadero tesoro hídrico mundial; un interés, tanto nacional como internacional, por el que está experimentando una vertiginosa plusvalía año a año.Aguas de la Patagonia fue nombrado así por su privilegiada ubicación a los pies de un glaciar, con múltiples afluentes que nutren el Río Cóndor, además de un río secundario y dos lagunas. A esto hay que sumar una amigable geografía, en un 70% plana, donde encontrarás tu propia reserva natural de bosque nativo y la más pura agua dulce del planeta desde 1.4 millones la hectárea.Invertir en estas tierras es aún más interesante cuando se encuentran cerca de importantes centros urbanos y bien conectadas, como en este caso, por su gran potencial de desarrollo en años venideros.Este es un proyecto 100% en verde con camino SÓLO hasta la entrada del proyecto, enfocado a una inversión a mediano-largo plazo. Excepto para los 11 primeros lotes, NO se realizan los caminos interiores. Se dejan inscritos en el CBR. Se apuesta al continuo avance que el camino público ha tenido desde el 2013 hasta ahora (última etapa en 2019), que lleva más de 15km y se espera que avance 7km más en los próximos 5 años, cruzando todo el proyecto.En cuanto a la Hidrografía, elegimos especialmente el valle de un río de origen glacial con abundantes afluentes provenientes de nieves eternas y otros glaciares para garantizar abastecimiento de agua por varios siglos.En la Flora de la zona, predomina bosque nativo y especies perennes como el coigües, canelo, tepa, tineo, entre otros. El sotobosque, por especies arborescentes como el lingue, el arrayán y otras arbustivas como la quila, el chilco y el calafate y en la Fauna, es hábitat del Huemul, zorro, chingue, gato montés, picha, vizcacha y puma. Entre las aves podemos destacar: el chucao, la torcaza, pájaro carpintero, mucho martín pescador y por supuesto, cóndores.El proyecto se encuentra ubicado a 1h 45 min de Coyhaique, 50 min de Puerto Aysén y 60 min de Puerto Chacabuco en auto, hasta donde llegan al año más de 30 mil turistas provenientes de cruceros, vecino del Parque Nacional y la Laguna San Rafael, además de estar, partiendo por el Lago Riesco, a tan solo unos de 10 km del proyecto, del circuito de pesca internacional, y muy cercano al futuro Lodge internaconal de pesca en el Río Cóndor, con varios lagos y ríos que conducen a través de frondosos valles y montañas hasta Coyhaique en una de las rutas más bellas de la región.Muy cerca se encuentra el Hotel Loberías del Sur, el que se encuentra en Puerto Chacabuco y tiene altos estándares internacionales de calidad, avalados con una clasificación \"4 Estrellas Superior\", a tan solo 55 km del proyecto.";"Re/max Cordillera";-72.8768997;-45.6613007;2020-07-11;"venta";"terreno-en-construccion";"Aysén"
"aysen-aysen";"https://www.portalinmobiliario.com/venta/terrenoenconstruccion/aysen-aysen/5594668-alto-rio-condor-uda#position=14&type=item&tracking_id=6a655caf-8a38-4ff9-9041-1a95e33969c4";"Alto Río Cóndor,";9800000;NA;"5594668";2020-06-12;NA;NA;NA;70000;NA;NA;"El cambio climático es hoy una realidad y está afectando fuertemente las fuentes de agua dulce de las zonas centro y norte del país. Es por esto que se hace necesario invertir en tierras con abundante agua dulce, un recurso cada vez más escaso y valioso en el planeta. Por este motivo existe un gran interés por la Patagonia Chilena, verdadero tesoro hídrico mundial; un interés, tanto nacional como internacional, por el que está experimentando una vertiginosa plusvalía año a año.Aguas de la Patagonia fue nombrado así por su privilegiada ubicación a los pies de un glaciar, con múltiples afluentes que nutren el Río Cóndor, además de un río secundario y dos lagunas. A esto hay que sumar una amigable geografía, en un 70% plana, donde encontrarás tu propia reserva natural de bosque nativo y la más pura agua dulce del planeta desde 1.4 millones la hectárea.Invertir en estas tierras es aún más interesante cuando se encuentran cerca de importantes centros urbanos y bien conectadas, como en este caso, por su gran potencial de desarrollo en años venideros.Este es un proyecto 100% en verde con camino SÓLO hasta la entrada del proyecto, enfocado a una inversión a mediano-largo plazo. Excepto para los 11 primeros lotes, NO se realizan los caminos interiores. Se dejan inscritos en el CBR. Se apuesta al continuo avance que el camino público ha tenido desde el 2013 hasta ahora (última etapa en 2019), que lleva más de 15km y se espera que avance 7km más en los próximos 5 años, cruzando todo el proyecto.En cuanto a la Hidrografía, elegimos especialmente el valle de un río de origen glacial con abundantes afluentes provenientes de nieves eternas y otros glaciares para garantizar abastecimiento de agua por varios siglos.En la Flora de la zona, predomina bosque nativo y especies perennes como el coigües, canelo, tepa, tineo, entre otros. El sotobosque, por especies arborescentes como el lingue, el arrayán y otras arbustivas como la quila, el chilco y el calafate y en la Fauna, es hábitat del Huemul, zorro, chingue, gato montés, picha, vizcacha y puma. Entre las aves podemos destacar: el chucao, la torcaza, pájaro carpintero, mucho martín pescador y por supuesto, cóndores.El proyecto se encuentra ubicado a 1h 45 min de Coyhaique, 50 min de Puerto Aysén y 60 min de Puerto Chacabuco en auto, hasta donde llegan al año más de 30 mil turistas provenientes de cruceros, vecino del Parque Nacional y la Laguna San Rafael, además de estar, partiendo por el Lago Riesco, a tan solo unos de 10 km del proyecto, del circuito de pesca internacional, y muy cercano al futuro Lodge internaconal de pesca en el Río Cóndor, con varios lagos y ríos que conducen a través de frondosos valles y montañas hasta Coyhaique en una de las rutas más bellas de la región.Muy cerca se encuentra el Hotel Loberías del Sur, el que se encuentra en Puerto Chacabuco y tiene altos estándares internacionales de calidad, avalados con una clasificación \"4 Estrellas Superior\", a tan solo 55 km del proyecto.";"Re/max Cordillera";-72.8768997;-45.6613007;2020-07-11;"venta";"terreno-en-construccion";"Aysén"
"aysen-aysen";"https://www.portalinmobiliario.com/venta/terrenoenconstruccion/aysen-aysen/5597331-alto-rio-condor-uda#position=15&type=item&tracking_id=6a655caf-8a38-4ff9-9041-1a95e33969c4";"Alto Río Cóndor,";11990000;NA;"5597331";2020-06-12;NA;NA;NA;70000;NA;NA;"El cambio climático es hoy una realidad y está afectando fuertemente las fuentes de agua dulce de las zonas centro y norte del país. Es por esto que se hace necesario invertir en tierras con abundante agua dulce, un recurso cada vez más escaso y valioso en el planeta. Por este motivo existe un gran interés por la Patagonia Chilena, verdadero tesoro hídrico mundial; un interés, tanto nacional como internacional, por el que está experimentando una vertiginosa plusvalía año a año.Aguas de la Patagonia fue nombrado así por su privilegiada ubicación a los pies de un glaciar, con múltiples afluentes que nutren el Río Cóndor, además de un río secundario y dos lagunas. A esto hay que sumar una amigable geografía, en un 70% plana, donde encontrarás tu propia reserva natural de bosque nativo y la más pura agua dulce del planeta desde 1.4 millones la hectárea.Invertir en estas tierras es aún más interesante cuando se encuentran cerca de importantes centros urbanos y bien conectadas, como en este caso, por su gran potencial de desarrollo en años venideros.Este es un proyecto 100% en verde con camino SÓLO hasta la entrada del proyecto, enfocado a una inversión a mediano-largo plazo. Excepto para los 11 primeros lotes, NO se realizan los caminos interiores. Se dejan inscritos en el CBR. Se apuesta al continuo avance que el camino público ha tenido desde el 2013 hasta ahora (última etapa en 2019), que lleva más de 15km y se espera que avance 7km más en los próximos 5 años, cruzando todo el proyecto.En cuanto a la Hidrografía, elegimos especialmente el valle de un río de origen glacial con abundantes afluentes provenientes de nieves eternas y otros glaciares para garantizar abastecimiento de agua por varios siglos.En la Flora de la zona, predomina bosque nativo y especies perennes como el coigües, canelo, tepa, tineo, entre otros. El sotobosque, por especies arborescentes como el lingue, el arrayán y otras arbustivas como la quila, el chilco y el calafate y en la Fauna, es hábitat del Huemul, zorro, chingue, gato montés, picha, vizcacha y puma. Entre las aves podemos destacar: el chucao, la torcaza, pájaro carpintero, mucho martín pescador y por supuesto, cóndores.El proyecto se encuentra ubicado a 1h 45 min de Coyhaique, 50 min de Puerto Aysén y 60 min de Puerto Chacabuco en auto, hasta donde llegan al año más de 30 mil turistas provenientes de cruceros, vecino del Parque Nacional y la Laguna San Rafael, además de estar, partiendo por el Lago Riesco, a tan solo unos de 10 km del proyecto, del circuito de pesca internacional, y muy cercano al futuro Lodge internaconal de pesca en el Río Cóndor, con varios lagos y ríos que conducen a través de frondosos valles y montañas hasta Coyhaique en una de las rutas más bellas de la región.Muy cerca se encuentra el Hotel Loberías del Sur, el que se encuentra en Puerto Chacabuco y tiene altos estándares internacionales de calidad, avalados con una clasificación \"4 Estrellas Superior\", a tan solo 55 km del proyecto.";"Re/max Cordillera";-72.8768997;-45.6613007;2020-07-11;"venta";"terreno-en-construccion";"Aysén"
"coyhaique-aysen";"https://www.portalinmobiliario.com/venta/sitio/coyhaique-aysen/5710779-camino-cerro-castillo-region-aisen-uda#position=1&type=item&tracking_id=92d1561e-d122-49f5-9486-ef0ea7adddab";"Camino Cerro Castillo, Región Aisén, Coihaique";4.5e+07;NA;NA;2020-07-09;NA;NA;NA;NA;NA;NA;"PARCELA 3 HECTÁREAS CAMINO COYHAIQUE CERRO CASTILLO - Loteo de 9 parcelas de 3 hectáreas cada una, todas con orilla de carretera ruta 7, coyhaique-cerro castillo, excelentes, con agua de 2 arroyos, corrientes todo el año, vertientes y posteos cercanos de alta tensión , colindantes con reserva cerro castillo, a 2 Km. de laguna CHiguay( lugar donde comienza travesía ruta cerro castillo), paso obligado hacia, Puerto Ibáñez(buses a embarcación hacia Chile Chico), Cerro Castillo, Río tranquilo(capillas de mármol), Cochrane, excelente plusvalía, ideal para proyecto turístico, restaurante al paso, alojamiento, trekking u otro, a 50 minutos aprox. de Coyhaique, 27 minutos desde el aeropuerto de Balmaceda, todo por carretera pavimentada, sector con muchos atractivos con bosque nativo, avistamiento de huemules, una maravilla, lotes desde 45 millones, 15 millones la hectárea, dependiendo de las características. DATOS DE REFERENCIAFloraLos Bosques caducifolios dominan el parque, donde destaca la presencia de Lenga y Ñirre, aunque también es posible encontrar especies típicas del Bosque Siempreverde como el Coigüe de Magallanes. Notros, Calafates, Chilcos y Chauras son sólo de algunas de las especies arbustivas, mientras que a partir de noviembre ya se pueden avistar especies endémicas de orquídeas silvestres.FaunaEs común ver a un costado de la ruta Huemules y además el parque es hábitat de otras especies como el Puma, El Chingue, El Zorro, entre otros. Cóndores y Águilas Moras sobrevuelan las cumbres del magnífico Cerro Castillo, y el bosque es refugio de aves como el Rayadito, Carpintero Negro, Chucao y Churrín del sur.CulturaLos Aonikenks, o Tehuelches eran expertos cazadores nómades y terrestres que habitaron la Patagonia. Cazaban principalmente al guanaco y la avestruz utilizando el arco, la flecha y la lanza. Con la incorporación del caballo durante el siglo XVIII ampliaron sus recorridos por la estepa Austral y confeccionaron nuevas herramientas de caza, como las boleadoras. - KP23258 - - Publicado a través de KiteProp CRM Inmobiliario";"Urbalia Propiedades";-71.8603973;-45.9636002;2020-07-11;"venta";"sitio";"Coihaique"
"coyhaique-aysen";"https://www.portalinmobiliario.com/venta/sitio/coyhaique-aysen/5710777-lago-atravesado-laguna-cea-region-aise-uda#position=2&type=item&tracking_id=92d1561e-d122-49f5-9486-ef0ea7adddab";"Lago Atravesado, Laguna Cea, Región Aisé, Coihaique";1.4e+08;NA;NA;2020-07-09;NA;NA;NA;NA;NA;NA;"TERRENO CON HERMOSA VISTA A LAGUNA CEA - Hermoso campo en altura de 6, 6 hectáreas en sector lago Atravesado a 20 minutos aprox. desde Coyhaique, esta propiedad tiene excelentes vistas, hacia laguna cea, y al pueblo de Lago atravesado, hermosos lomajes, roca, que puede servir para escalada, apto también para cabalgatas, bosque nativo, lugares para construir, agua de vertiente, ademas, existe la posibilidad de comprar los derechos de agua al dueño, de una vertiente vecina, con proyecto de pavimentación aprobado(2020), lo cual disminuirá notablemente el tiempo de traslado desde coyhaique, factibilidad de Luz, señal de celular, el acceso es por el camino publico y 200 metros por un pasaje hacia el interior, por camino vecinal, el pueblo esta en constante crecimiento, debido a la emigración desde Coyhaique, buscando un lugar mas pristino y libre de la contaminación, cercano y conectado, existen, varios emprendimientos en esta zona, la cual es especialmente de pesca, mas detalles se entregaran a los interesados.Ofelia - Coyhaique Kiessling +56 9 6868 6740 okiessling@urbalia.cl - KP22250 - - Publicado a través de KiteProp CRM Inmobiliario";"Urbalia Propiedades";-72.2277985;-45.6697998;2020-07-11;"venta";"sitio";"Coihaique"
"coyhaique-aysen";"https://www.portalinmobiliario.com/venta/sitio/coyhaique-aysen/5710778-region-aisen-uda#position=3&type=item&tracking_id=92d1561e-d122-49f5-9486-ef0ea7adddab";"Región Aisén, Coihaique";3.5e+07;NA;NA;2020-07-09;NA;NA;NA;NA;NA;NA;"PARCELAS CON ORILLA DE LAGUNA LEÓN, COYHAIQUE - 11 PARCELAS DE 1 HECTÁREA Y MEDIA, UBICADA A MAS MENOS 25 MINUTOS DESDE COYHAIQUE, POR CAMINO DE CERRO NEGRO, CON ORILLA DE LAGUNA LEÓN, ESPECIAL, PARA RETIRO DE VACACIONES, REFUGIO DE PESCA EN TEMPORADA, U OTRO, TODAS CON ORILLA DE LA LAGUNA Y BOSQUE NATIVO, DE RENUEVO, 6 PARCELAS YA VENDIDAS, 5 DISPONIBLES, CAMINO HASTA EL LOTEO, SI COMPRA MAS DE UNA, SE PUEDE CONVERSAR EL PRECIO. - KP22378 - - Publicado a través de KiteProp CRM Inmobiliario";"Urbalia Propiedades";-71.9436035;-45.6669006;2020-07-11;"venta";"sitio";"Coihaique"
"coyhaique-aysen";"https://www.portalinmobiliario.com/venta/sitio/coyhaique-aysen/5710790-lago-atravesado-region-aisen-uda#position=4&type=item&tracking_id=92d1561e-d122-49f5-9486-ef0ea7adddab";"Lago Atravesado, Región Aisén, Coihaique";3.5e+07;NA;NA;2020-07-09;NA;NA;NA;NA;NA;NA;"PARCELA CON VISTA A LAGO ATRAVESADO - SE VENDE MEDIA HECTÁREA, PARCELA UBICADA A 21 KILÓMETROS DESDE COYHAIQUE, EXCELENTE VISTA A LAGO ATRAVESADO, CON UN ESTERO QUE ABASTECE DE AGUA LA PARCELA, POSTEO A POCOS METROS, EXCELENTE ACCESO A TRAVÉS DE CARRETERA, ESTA PARCELA SERA IDEAL PARA UN EMPRENDIMIENTO TURÍSTICO, CON CABAÑAS, LODGE DE PESCA , POR SU CERCANÍA AL LAGO, ESTE LAGO, TIENE ACCESO DIRECTO DESDE LA CARRETERA, PARA BOTES, KAYAK, ETC. - KP25230 - - Publicado a través de KiteProp CRM Inmobiliario";"Urbalia Propiedades";-72.2946014;-45.6938019;2020-07-11;"venta";"sitio";"Coihaique"
